run_id,model,country,category,table,sel_mase,sel_smape,sel_mae,sel_rmse,hold_mase,hold_smape,hold_mae,hold_rmse,secs
20260617T094520-97373bc,deepar,india,F2B,FAD,2.320262568049809,5.223170365249261,614.7648464589471,782.8480299103752,1.0019342572749685,2.61860658275128,394.5263859096581,481.35909596600334,20.1
20260617T094520-97373bc,arima_lstm,india,F2B,FAD,0.11310917923812407,0.273452505903326,29.968826875428928,73.61224842205762,0.08681135764991471,0.2230293860880265,34.18325198569619,48.75926655581264,1.4
20260617T094520-97373bc,xgboost,india,F2B,FAD,0.23673666828644774,0.5658593633509027,62.72453106574292,132.80639398119615,0.06702078329535484,0.1717814691423626,26.390421549479168,50.172903122253494,35.6
20260617T094520-97373bc,naive,india,F3,FAD,1.2480513647863536,2.297307151750908,239.7688679245283,269.7559518989445,1.8548492291467191,3.2953314913629064,428.4166666666667,437.1771189498981,0.1
20260617T094520-97373bc,arima,india,F3,FAD,0.1234402047377908,0.2300392036769958,23.71466349978204,61.09392509059834,0.15526656388589508,0.2710675088325469,35.86209741445274,66.9328713962602,6.2
20260617T094520-97373bc,sarima,india,F3,FAD,0.11568640568460148,0.21236683209663346,22.22504562542818,56.27778840088062,0.15898382635962185,0.2778689904841391,36.720677817158425,64.76230851338032,41.8
20260617T094520-97373bc,prophet,india,F3,FAD,0.5038647109534016,0.8814482993182085,96.79975900118318,128.5877682758698,1.1688732315784405,2.05643539806433,269.975998997555,283.07596136131036,21.3
20260617T094520-97373bc,lstm,india,F3,FAD,1.5411589349079828,2.8038088967863364,296.07910663029094,339.8671975632586,2.4784462549620176,4.405393803781236,572.449591254256,591.7481676826795,18.9
20260617T094520-97373bc,deepar,india,F3,FAD,1.019183680083096,1.9037892618671761,195.80004803929728,257.0442713151983,1.9144368576461168,3.4016707345104624,442.1796899761285,477.04708987719613,19.4
20260617T094520-97373bc,arima_lstm,india,F3,FAD,0.10080381872895877,0.18407445206675055,19.365883633522778,51.53107254407827,0.20920881926710447,0.3649453605997361,48.32120238091458,77.86677447851717,1.2
20260617T094520-97373bc,xgboost,india,F3,FAD,0.20641145967074484,0.3854454784637656,39.65465156987028,87.04562271291822,0.14076411980662754,0.24549144418813854,32.512451171875,67.85545133296539,36.1
20260617T094520-97373bc,naive,india,F4,FAD,0.6276527569004983,3.196160723806426,293.5518867924528,379.24544623576696,0.5370452376032041,1.5278796446964595,174.91666666666666,181.90656942507601,0.1
20260617T094520-97373bc,arima,india,F4,FAD,0.08388879591979681,0.40242527885814644,39.23461508336414,124.95875417400582,0.046714377733367875,0.1322409463740286,15.214962663099717,30.570638165682368,7.4
20260617T094520-97373bc,sarima,india,F4,FAD,0.0764583344706783,0.36669296665635515,35.759403743739426,122.44804647523553,0.04362779124277433,0.12343196905027731,14.209655507370144,29.492521805552173,30.4
20260617T094520-97373bc,prophet,india,F4,FAD,0.28688834116246875,1.3591919851706844,134.17707947764256,213.36120804538052,0.19290699673557113,0.5450638010168037,62.830179811769234,76.91483119478094,21.8
20260617T094520-97373bc,lstm,india,F4,FAD,0.5339613097523953,2.8725967459566384,249.73259215179996,391.62382832059416,0.3404303970898183,0.9656222943373199,110.87883500599439,117.13330256653373,19.8
20260617T094520-97373bc,deepar,india,F4,FAD,0.7589303247723319,3.9658589941659472,354.9501317911764,498.8524878439823,0.4993128865420009,1.4181743632984019,162.6271673638192,210.2288326162187,20.5
20260617T094520-97373bc,arima_lstm,india,F4,FAD,0.09954126348426648,0.46964248374999773,46.55524155395918,120.32680945952698,0.093065723090017,0.26248811186951065,30.31168498296294,39.09569617171292,1.3
20260617T094520-97373bc,xgboost,india,F4,FAD,0.1902840788990972,0.9102780841929167,88.9954672759434,195.55982269681877,0.04523683440104705,0.12820437431307058,14.733723958333334,30.835717485801283,36.1
