unique_id,ds,y,BiTCN,BiTCN-lo-95,BiTCN-lo-90,BiTCN-lo-80,BiTCN-lo-50,BiTCN-hi-50,BiTCN-hi-80,BiTCN-hi-90,BiTCN-hi-95
mexico/family/F2A,2024-11-01,16906.0,16914.830722808838,16701.274979424477,16765.93213429451,16847.92134389877,16870.409645080566,16959.25180053711,16981.740101718904,17063.729311323164,17128.3864661932
mexico/family/F2A,2024-12-01,16906.0,16949.401023864746,16842.32241691351,16875.765847945215,16890.92158203125,16917.278329730034,16981.52371799946,17007.880465698243,17023.036199784277,17056.479630815982
mexico/family/F2A,2025-01-01,16936.0,16908.344896793365,16812.53225529194,16844.36091685295,16856.592900562286,16872.050246715546,16944.639546871185,16960.096893024445,16972.32887673378,17004.157538294792
mexico/family/F2A,2025-02-01,16936.0,16952.834047317505,16899.551315402983,16902.176656913758,16903.777237129212,16920.14172554016,16985.52636909485,17001.890857505798,17003.49143772125,17006.116779232027
mexico/family/F2A,2025-03-01,16936.0,16952.973377227783,16892.93890399933,16901.982136154176,16903.26789550781,16937.242034435272,16968.704720020294,17002.678858947755,17003.96461830139,17013.007850456237
mexico/family/F2A,2025-04-01,16936.0,16945.663568496704,16887.520320034026,16887.840622138978,16909.5375292778,16929.46289253235,16961.86424446106,16981.789607715607,17003.48651485443,17003.806816959383
mexico/family/F2A,2025-05-01,16936.0,16939.91240978241,16891.793823480606,16912.877706050873,16916.01458015442,16921.538599014282,16958.286220550537,16963.8102394104,16966.947113513947,16988.030996084213
mexico/family/F2A,2025-06-01,16936.0,16945.950477600098,16923.803785181044,16925.261581134797,16926.738465309143,16935.634679079056,16956.26627612114,16965.162489891052,16966.6393740654,16968.09717001915
mexico/family/F2A,2025-07-01,17198.0,16932.663553714752,16912.953745937346,16913.32616968155,16917.587142562865,16927.790908575058,16937.536198854446,16947.73996486664,16952.000937747955,16952.37336149216
mexico/family/F2A,2025-08-01,17198.0,17277.416862487793,17128.605470204355,17244.91844563484,17259.41108417511,17265.759106636047,17289.07461833954,17295.422640800476,17309.915279340745,17426.22825477123
mexico/family/F2A,2025-09-01,17198.0,17220.119960784912,17043.36801176071,17138.46646938324,17197.511759757996,17211.44781458378,17228.792106986046,17242.72816181183,17301.773452186586,17396.871909809113
mexico/family/F2A,2025-10-01,17563.0,17209.701906204224,17039.51785042286,17132.697334337234,17181.363487052917,17197.681448936462,17221.722363471985,17238.04032535553,17286.706478071213,17379.885961985587
mexico/family/F2A,2025-11-01,17563.0,17631.562210083008,17310.519488215446,17352.257236242294,17558.65093679428,17619.131935834885,17643.99248433113,17704.473483371734,17910.86718392372,17952.60493195057
mexico/family/F2A,2025-12-01,17563.0,17581.19757461548,17273.63363866806,17319.81186542511,17490.52181377411,17558.255302906036,17604.13984632492,17671.873335456847,17842.58328380585,17888.761510562897
mexico/family/F2A,2026-01-01,17563.0,17574.49903488159,17270.905959916116,17317.147841119768,17479.94925765991,17551.21456336975,17597.783506393433,17669.048812103272,17831.850228643416,17878.092109847068
mexico/family/F2A,2026-02-01,17563.0,17577.800382614136,17268.049881756306,17308.73385965824,17485.81269850731,17556.340230464935,17599.260534763336,17669.78806672096,17846.86690557003,17887.550883471966
mexico/family/F2A,2026-03-01,17563.0,17588.8180809021,17276.576909053325,17317.85833928585,17505.762280893327,17574.25494837761,17603.38121342659,17671.873880910873,17859.77782251835,17901.059252750874
mexico/family/F2A,2026-04-01,17563.0,17567.806723594666,17265.57939465046,17305.1079308033,17480.262353420258,17544.950877666473,17590.662569522858,17655.351093769073,17830.50551638603,17870.03405253887
mexico/family/F2A,2026-05-01,17744.0,17562.858840942383,17252.22558374405,17290.787647628786,17477.95822019577,17548.57678103447,17577.140900850296,17647.759461688995,17834.93003425598,17873.492098140716
mexico/family/F2A,2026-06-01,17897.0,17790.371780395508,17521.12538075447,17597.52035188675,17705.84280319214,17770.2737865448,17810.469774246216,17874.900757598876,17983.223208904266,18059.618180036545
mexico/family/F2A,2026-07-01,17897.0,17952.569931030273,17683.884370708467,17761.03614025116,17842.025494766236,17934.339075565338,17970.80078649521,18063.11436729431,18144.103721809388,18221.25549135208
mexico/family/F2B,2024-08-01,10788.0,10803.082023620605,10452.311823701859,10630.582183551789,10655.966331863403,10704.783475875854,10901.380571365356,10950.197715377808,10975.581863689424,11153.852223539352
mexico/family/F2B,2024-09-01,10788.0,10817.990434646606,10473.685311222076,10652.17269115448,10703.422184753417,10736.978952407837,10899.001916885376,10932.558684539796,10983.808178138734,11162.295558071135
mexico/family/F2B,2024-10-01,10972.0,10818.652782440186,10484.783753490448,10647.24267024994,10679.528928756714,10729.04195022583,10908.263614654541,10957.776636123657,10990.062894630433,11152.521811389923
mexico/family/F2B,2024-11-01,11139.0,10969.554203033447,10623.656672668458,10795.348863983154,10827.3937915802,10896.060062408447,11043.048343658447,11111.714614486695,11143.75954208374,11315.451733398437
mexico/family/F2B,2024-12-01,11139.0,11360.185638427734,11206.309461021423,11212.051821517944,11217.147745513916,11291.529514312744,11428.841762542725,11503.223531341553,11508.319455337525,11514.061815834046
mexico/family/F2B,2025-01-01,11139.0,11215.540405273438,11038.65181646347,11048.204633903504,11049.476210403442,11098.114339351654,11332.966471195221,11381.604600143433,11382.87617664337,11392.428994083404
mexico/family/F2B,2025-02-01,11139.0,11155.096446990967,10957.894393539429,10972.420764160157,10975.578359222412,11040.679412841797,11269.513481140137,11334.614534759521,11337.772129821777,11352.298500442505
mexico/family/F2B,2025-03-01,11139.0,11135.414962768555,10970.638387298584,10995.92673034668,11002.35061340332,11051.159168243408,11219.670757293701,11268.47931213379,11274.903195190429,11300.191538238525
mexico/family/F2B,2025-04-01,11323.0,11127.945762634277,10972.230656909942,10998.22469959259,11003.312184524537,11045.790361404419,11210.101163864136,11252.579340744018,11257.666825675964,11283.660868358613
mexico/family/F2B,2025-05-01,11323.0,11308.320350646973,11118.393257904052,11124.940366363526,11161.319820785522,11231.240339279175,11385.40036201477,11455.320880508423,11491.70033493042,11498.247443389893
mexico/family/F2B,2025-06-01,11323.0,11326.162250518799,11131.397222423553,11138.561942863464,11187.242068099975,11304.940878868103,11347.383622169495,11465.082432937623,11513.762558174134,11520.927278614045
mexico/family/F2B,2025-07-01,11688.0,11319.397373199463,11131.026250839233,11138.528324127197,11188.31634941101,11268.391649246216,11370.40309715271,11450.478396987915,11500.266422271729,11507.768495559692
mexico/family/F2B,2025-08-01,11688.0,11741.237285614014,11454.869476604461,11536.333428001404,11555.874937820434,11696.005247116089,11786.469324111938,11926.599633407594,11946.141143226623,12027.605094623565
mexico/family/F2B,2025-09-01,11778.0,11710.707443237305,11422.07598772049,11504.193219947814,11577.732510757447,11672.58706665039,11748.827819824219,11843.682375717162,11917.221666526795,11999.33889875412
mexico/family/F2B,2025-10-01,12036.0,11814.260734558105,11525.903593158722,11610.78208179474,11714.865203094483,11779.894381046295,11848.627088069916,11913.656266021728,12017.739387321471,12102.617875957489
mexico/family/F2B,2025-11-01,12036.0,12271.035614013672,11974.065980625153,12051.282042884826,12070.025527191163,12236.466115474701,12305.605112552643,12472.045700836181,12490.789185142517,12568.00524740219
mexico/family/F2B,2025-12-01,12188.0,12066.03805923462,11765.793846321107,11837.141399765014,11868.599996185303,11999.345900535583,12132.730217933655,12263.476122283935,12294.934718704224,12366.282272148132
mexico/family/F2B,2026-01-01,12372.0,12363.738067626953,12063.479806518555,12137.237197113038,12162.803227996827,12287.360112190247,12440.11602306366,12564.67290725708,12590.238938140868,12663.996328735351
mexico/family/F2B,2026-02-01,12464.0,12630.455169677734,12336.076299476623,12408.76802406311,12435.137923049926,12555.768045425415,12705.142293930054,12825.772416305543,12852.142315292358,12924.834039878846
mexico/family/F2B,2026-03-01,12464.0,12597.665084838867,12297.636571979523,12370.361522865296,12394.312736129761,12522.989013671875,12672.34115600586,12801.017433547973,12824.968646812438,12897.693597698211
mexico/family/F2B,2026-04-01,12464.0,12499.914852142334,12196.386191654205,12272.935850715638,12311.719310760498,12394.470207214355,12605.359497070312,12688.11039352417,12726.89385356903,12803.443512630462
mexico/family/F2B,2026-05-01,12464.0,12382.639930725098,12085.937982177735,12157.047270965577,12200.594109725953,12306.218622207642,12459.061239242554,12564.685751724242,12608.232590484618,12679.34187927246
mexico/family/F2B,2026-06-01,12464.0,12474.271911621094,12268.870273208619,12284.380912017823,12342.741862869263,12382.022428512573,12566.521394729614,12605.801960372924,12664.162911224365,12679.673550033569
mexico/family/F2B,2026-07-01,12464.0,12459.26351928711,12280.544445991516,12318.145067214966,12331.525451660156,12379.192649841309,12539.33438873291,12587.001586914062,12600.381971359253,12637.982592582703
mexico/family/F3,2024-08-01,9191.0,9252.146919250488,9007.136114788056,9080.090922737121,9188.834375095368,9220.625988006592,9283.667850494385,9315.459463405608,9424.202915763855,9497.15772371292
mexico/family/F3,2024-09-01,9191.0,9213.146074295044,8969.951318097115,9037.411000871658,9108.538113975525,9193.195765018463,9233.096383571625,9317.754034614563,9388.88114771843,9456.340830492973
mexico/family/F3,2024-10-01,9365.0,9202.818658828735,8964.707199215889,9038.005143404007,9100.018185043335,9168.023723602295,9237.613594055176,9305.619132614136,9367.632174253464,9440.930118441582
mexico/family/F3,2024-11-01,9426.0,9376.206523895264,9141.678391861915,9216.716539239884,9225.2921043396,9329.033514022827,9423.3795337677,9527.120943450927,9535.696508550644,9610.73465592861
mexico/family/F3,2024-12-01,9426.0,9475.085556030273,9238.340203166008,9313.056353330612,9380.854782867431,9430.833986282349,9519.337125778198,9569.316329193116,9637.114758729935,9711.830908894539
mexico/family/F3,2025-01-01,9457.0,9487.339088439941,9247.393221592904,9319.22214550972,9389.403761291504,9439.623638153076,9535.054538726807,9585.27441558838,9655.456031370162,9727.28495528698
mexico/family/F3,2025-02-01,9457.0,9473.33012008667,9237.275879383087,9316.072627067566,9357.790035820008,9422.250160217285,9524.410079956055,9588.870204353332,9630.587613105774,9709.384360790253
mexico/family/F3,2025-03-01,9457.0,9455.555461883545,9207.384500741959,9276.683083057404,9337.166053962708,9415.183752059937,9495.927171707153,9573.944869804382,9634.427840709686,9703.726423025131
mexico/family/F3,2025-04-01,9511.0,9450.434467315674,9309.16763329506,9339.682207584381,9363.680805969238,9405.367037773132,9495.501896858215,9537.18812866211,9561.186727046967,9591.701301336288
mexico/family/F3,2025-05-01,9511.0,9534.67798423767,9383.578698349,9404.328869247436,9443.861614608764,9495.752544403076,9573.603424072266,9625.494353866578,9665.027099227906,9685.777270126342
mexico/family/F3,2025-06-01,9511.0,9519.38477897644,9390.838253784179,9436.165782546997,9456.3477268219,9490.827793121338,9547.941764831543,9582.421831130981,9602.603775405883,9647.931304168702
mexico/family/F3,2025-07-01,9528.0,9519.559171676636,9400.351387691499,9455.420237922668,9467.14190979004,9497.524112224579,9541.594231128693,9571.976433563232,9583.698105430603,9638.766955661773
mexico/family/F3,2025-08-01,9528.0,9536.671689987183,9417.594747591018,9473.780460453034,9481.556461715698,9512.870551109314,9560.472828865051,9591.786918258667,9599.562919521331,9655.748632383347
mexico/family/F3,2025-09-01,9528.0,9531.374221801758,9470.4854388237,9473.850043296814,9492.710256195069,9515.724076271057,9547.024367332458,9570.038187408447,9588.898400306702,9592.263004779816
mexico/family/F3,2025-10-01,9601.0,9525.31188583374,9467.179332256317,9467.19488811493,9495.904944229125,9511.118199825287,9539.505571842194,9554.718827438355,9583.428883552551,9583.444439411163
mexico/family/F3,2025-11-01,9617.0,9633.382694244385,9560.59270591736,9570.85915222168,9597.77778968811,9623.306180477142,9643.459208011627,9668.987598800659,9695.90623626709,9706.17268257141
mexico/family/F3,2025-12-01,9617.0,9632.567920684814,9565.218965721131,9574.782997512817,9603.72745513916,9618.512125968933,9646.623715400696,9661.408386230469,9690.352843856812,9699.916875648498
mexico/family/F3,2026-01-01,9617.0,9621.765361785889,9550.223927402496,9558.959943580627,9591.290315246582,9607.0799202919,9636.450803279877,9652.240408325195,9684.57077999115,9693.306796169281
mexico/family/F3,2026-02-01,9617.0,9622.959524154663,9558.202619743348,9567.23780670166,9587.043004226685,9608.532765388489,9637.386282920837,9658.87604408264,9678.681241607666,9687.716428565978
mexico/family/F3,2026-03-01,9617.0,9611.842491149902,9559.312316513062,9583.861479949952,9595.406827545166,9603.886153697968,9619.798828601837,9628.278154754638,9639.823502349853,9664.372665786743
mexico/family/F3,2026-04-01,9617.0,9611.91098022461,9563.78532295227,9591.561349487305,9596.531788253784,9605.676238536835,9618.145721912384,9627.290172195435,9632.260610961914,9660.036637496949
mexico/family/F3,2026-05-01,9617.0,9611.443786621094,9561.82914237976,9588.325402832032,9594.901868438721,9603.604066848755,9619.283506393433,9627.985704803466,9634.562170410156,9661.058430862427
mexico/family/F3,2026-06-01,9617.0,9616.31869506836,9567.746494579314,9596.029160118103,9603.568944358825,9610.1742105484,9622.463179588318,9629.068445777893,9636.608230018615,9664.890895557404
mexico/family/F3,2026-07-01,9648.0,9615.18925857544,9568.91323070526,9596.969878768921,9603.227557754517,9609.580688476562,9620.797828674316,9627.150959396362,9633.408638381958,9661.465286445618
mexico/family/F4,2024-08-01,9535.0,9536.002424240112,9462.652870607377,9485.277205371856,9504.064919090271,9516.680313587189,9555.324534893036,9567.939929389953,9586.727643108368,9609.351977872848
mexico/family/F4,2024-09-01,9535.0,9535.49130821228,9456.450982141494,9482.592289066315,9504.363777160645,9528.11512374878,9542.867492675781,9566.618839263916,9588.390327358245,9614.531634283067
mexico/family/F4,2024-10-01,9549.0,9533.413980484009,9466.446968173981,9499.448471260072,9512.892914581298,9522.97487950325,9543.853081464767,9553.93504638672,9567.379489707946,9600.380992794037
mexico/family/F4,2024-11-01,9556.0,9554.292472839355,9492.73981025219,9519.519954252242,9525.157622337341,9541.108765602112,9567.4761800766,9583.42732334137,9589.064991426469,9615.845135426522
mexico/family/F4,2024-12-01,9556.0,9558.826784133911,9499.271292281152,9524.256500387191,9530.394989013672,9544.076815128326,9573.576753139496,9587.25857925415,9593.39706788063,9618.38227598667
mexico/family/F4,2025-01-01,9556.0,9558.738786697388,9496.60408422947,9519.1570581913,9530.906705474854,9545.388611793518,9572.088961601257,9586.570867919922,9598.320515203475,9620.873489165306
mexico/family/F4,2025-02-01,9556.0,9552.350370407104,9493.647814035416,9523.427412509918,9534.869896316528,9545.829044818878,9558.87169599533,9569.830844497681,9581.27332830429,9611.052926778793
mexico/family/F4,2025-03-01,9556.0,9553.21170425415,9490.047818279267,9521.03706188202,9531.092775344849,9549.441143035889,9556.982265472412,9575.330633163452,9585.386346626281,9616.375590229034
mexico/family/F4,2025-04-01,9570.0,9551.766765594482,9526.07075562477,9528.229882526397,9530.932572746276,9549.222464561462,9554.311066627502,9572.600958442688,9575.303648662568,9577.462775564194
mexico/family/F4,2025-05-01,9570.0,9563.238157272339,9539.285020971298,9545.231161403655,9547.121061706543,9559.717391967773,9566.758922576904,9579.355252838135,9581.245153141022,9587.19129357338
mexico/family/F4,2025-06-01,9570.0,9571.038911819458,9554.585683202744,9555.783142757416,9563.181518936157,9568.572141647339,9573.505681991577,9578.89630470276,9586.2946808815,9587.492140436172
mexico/family/F4,2025-07-01,9570.0,9570.383270263672,9553.411373758316,9554.028069782256,9554.440899848938,9567.334091186523,9573.43244934082,9586.325640678406,9586.738470745087,9587.355166769028
mexico/family/F4,2025-08-01,9570.0,9570.076280593872,9553.410476732253,9554.313367938996,9562.977758789062,9567.67555809021,9572.477003097534,9577.174802398682,9585.839193248748,9586.74208445549
mexico/family/F4,2025-09-01,9570.0,9570.011549949646,9560.925562524795,9565.042045879363,9565.828882789612,9567.1322183609,9572.890881538391,9574.19421710968,9574.981054019929,9579.097537374497
mexico/family/F4,2025-10-01,9594.0,9569.502608299255,9557.65827498436,9560.886150074006,9565.733287239074,9568.48360300064,9570.52161359787,9573.271929359436,9578.119066524505,9581.34694161415
mexico/family/F4,2025-11-01,9594.0,9600.103810310364,9577.13716173172,9580.65350151062,9588.779349899292,9598.598799228668,9601.60882139206,9611.428270721435,9619.554119110107,9623.070458889008
mexico/family/F4,2025-12-01,9594.0,9596.569267749786,9576.007533478736,9580.66109213829,9586.912666988374,9594.021021842957,9599.117513656616,9606.2258685112,9612.477443361282,9617.131002020837
mexico/family/F4,2026-01-01,9594.0,9594.44754076004,9572.848390746116,9577.229939317704,9587.454617214204,9592.565631747246,9596.329449772835,9601.440464305877,9611.665142202377,9616.046690773965
mexico/family/F4,2026-02-01,9594.0,9595.249759197235,9576.07128894329,9581.178523302078,9585.549081707,9592.026404738426,9598.473113656044,9604.95043668747,9609.320995092392,9614.42822945118
mexico/family/F4,2026-03-01,9594.0,9593.507328987122,9573.830480909348,9578.87397928238,9587.246454381942,9592.299749851227,9594.714908123016,9599.7682035923,9608.140678691863,9613.184177064895
mexico/family/F4,2026-04-01,9594.0,9593.030410766602,9577.615656208993,9586.723365449905,9590.188779258728,9592.097929358482,9593.96289217472,9595.872042274475,9599.337456083298,9608.44516532421
mexico/family/F4,2026-05-01,9594.0,9594.018833637238,9578.532238721848,9587.564489364624,9591.261751365662,9593.287227630615,9594.75043964386,9596.775915908813,9600.473177909851,9609.505428552628
mexico/family/F4,2026-06-01,9594.0,9593.787348747253,9578.012852072716,9587.029671430588,9590.838826608659,9592.915401101112,9594.659296393394,9596.735870885848,9600.545026063919,9609.561845421791
mexico/family/F4,2026-07-01,9594.0,9594.21180152893,9578.988069868088,9587.829498958588,9591.449645137787,9593.521534085274,9594.902068972588,9596.973957920074,9600.594104099273,9609.435533189773
philippines/family/F1,2024-08-01,13574.0,13573.960418149829,13573.35087687075,13573.418753346801,13573.603617545963,13573.837831839919,13574.083004459739,13574.317218753695,13574.502082952857,13574.569959428907
philippines/family/F1,2024-09-01,13574.0,13574.063899107277,13573.349592097104,13573.471994824708,13573.658838279545,13573.99146034196,13574.136337872595,13574.46895993501,13574.655803389847,13574.778206117451
philippines/family/F1,2024-10-01,13574.0,13574.024603711441,13573.532900645212,13573.622946541383,13573.760714255646,13573.932002516463,13574.117204906419,13574.288493167236,13574.426260881499,13574.51630677767
philippines/family/F1,2024-11-01,13574.0,13574.018817227334,13573.906405254453,13573.928816007823,13573.931229858845,13573.990665107965,13574.046969346702,13574.106404595823,13574.108818446844,13574.131229200215
philippines/family/F1,2024-12-01,13574.0,13574.015862822533,13573.91725075096,13573.918599006534,13573.930441099405,13573.99473781325,13574.036987831816,13574.10128454566,13574.113126638531,13574.114474894106
philippines/family/F1,2025-01-01,13581.0,13573.987847391516,13573.805576784163,13573.818856737762,13573.907406250388,13573.944380450994,13574.031314332038,13574.068288532644,13574.15683804527,13574.170117998869
philippines/family/F1,2025-02-01,13581.0,13581.174012511969,13577.403724537358,13580.626235048077,13581.029877632856,13581.16122775001,13581.186797273927,13581.31814739108,13581.72178997586,13584.944300486579
philippines/family/F1,2025-03-01,13581.0,13581.111282363534,13577.42447136296,13580.692831295542,13581.052211579681,13581.066453296691,13581.156111430377,13581.170353147387,13581.529733431526,13584.798093364108
philippines/family/F1,2025-04-01,13710.0,13580.951822713017,13577.24043692886,13580.499395332392,13580.850846047699,13580.92216690071,13580.981478525326,13581.052799378336,13581.404250093643,13584.663208497175
philippines/family/F1,2025-05-01,13710.0,13711.127093315125,13640.079819412063,13698.060120227,13710.223657867686,13711.09087684378,13711.163309786469,13712.030528762563,13724.194066403248,13782.174367218186
philippines/family/F1,2025-06-01,13710.0,13710.968579530716,13639.931983396551,13697.886310592574,13709.946095512994,13710.941267840564,13710.995891220868,13711.991063548438,13724.050848468858,13782.00517566488
philippines/family/F1,2025-07-01,13710.0,13710.394788980484,13639.36291881497,13697.320349272992,13709.252460842767,13710.358679298777,13710.43089866219,13711.537117118201,13723.469228687976,13781.426659145998
philippines/family/F1,2025-08-01,13710.0,13709.703716754913,13638.63943786819,13696.60871864655,13708.504592180903,13709.535650633276,13709.871782876551,13710.902841328923,13722.798714863276,13780.767995641636
philippines/family/F1,2025-09-01,13710.0,13710.245202064514,13639.207442074152,13697.154580174154,13709.202721764985,13710.034088373184,13710.456315755844,13711.287682364044,13723.335823954874,13781.282962054876
philippines/family/F1,2025-10-01,13901.0,13710.268256425858,13639.210393761145,13697.18774623582,13708.955865346454,13709.957550644875,13710.57896220684,13711.580647505261,13723.348766615894,13781.32611909057
philippines/family/F1,2025-11-01,13901.0,13900.516922950745,13738.579781134798,13768.334403196723,13881.305876195524,13899.869876742363,13901.163969159126,13919.727969705966,14032.699442704767,14062.45406476669
philippines/family/F1,2025-12-01,13901.0,13901.921444892883,13740.373258252814,13769.792739669234,13888.39609478563,13901.58415043354,13902.258739352226,13915.446795000136,14034.050150116533,14063.469631532953
philippines/family/F1,2026-01-01,13939.0,13900.680588722229,13738.865966035426,13768.507081893087,13886.915149897337,13900.256838440895,13901.104339003563,13914.446027547121,14032.85409555137,14062.495211409032
philippines/family/F1,2026-02-01,13939.0,13946.7666721344,13785.559445674346,13814.6905578278,13899.306156660616,13946.508665978909,13947.02467828989,13994.227187608183,14078.842786440999,14107.973898594453
philippines/family/F1,2026-03-01,13939.0,13943.474045276642,13824.90104728341,13897.184666025638,13932.362279987336,13943.096777439117,13943.851313114166,13954.585810565948,13989.763424527646,14062.047043269873
philippines/family/F1,2026-04-01,14000.0,13939.9333152771,13821.96136969328,13894.278093218803,13929.334964847565,13939.33831101656,13940.52831953764,13950.531665706634,13985.588537335396,14057.90526086092
philippines/family/F1,2026-05-01,14000.0,14006.337817192078,13878.113107264042,13940.397636055946,13966.457245635986,14004.454188585281,14008.221445798874,14046.21838874817,14072.277998328209,14134.562527120113
philippines/family/F1,2026-06-01,14000.0,14003.44890499115,13875.31690852046,13937.654429042339,13963.721071529388,13997.457030057907,14009.440779924393,14043.176738452912,14069.24338093996,14131.580901461839
philippines/family/F1,2026-07-01,14000.0,14000.785593032837,13872.570127427578,13934.920016646385,13961.167571258546,13995.313050150871,14006.258135914803,14040.403614807128,14066.651169419289,14129.001058638096
philippines/family/F2A,2024-08-01,17120.0,17129.18253135681,16804.82628583908,16864.704482078552,16942.992524147034,17057.837873458862,17200.52718925476,17315.37253856659,17393.66058063507,17453.538776874542
philippines/family/F2A,2024-09-01,17120.0,17142.944040298462,16906.316138982773,16926.963904857635,17039.812967681886,17077.57616043091,17208.311920166016,17246.075112915038,17358.92417573929,17379.57194161415
philippines/family/F2A,2024-10-01,17127.0,17147.55920791626,16909.705834388733,16922.661191940308,17016.51732110977,17069.214748859406,17225.903666973114,17278.601094722748,17372.457223892212,17385.412581443787
philippines/family/F2A,2024-11-01,17167.0,17154.072956085205,16907.163074588774,16921.938293647767,17010.740494441987,17098.679615974426,17209.466296195984,17297.405417728423,17386.207618522643,17400.982837581636
philippines/family/F2A,2024-12-01,17167.0,17194.943717956543,17020.294763445854,17070.058337926865,17107.37479104996,17153.722150802612,17236.165285110474,17282.512644863127,17319.82909798622,17369.59267246723
philippines/family/F2A,2025-01-01,17167.0,17181.12514591217,17010.24101638794,17061.25453853607,17090.41369037628,17147.157990455627,17215.092301368713,17271.83660144806,17300.99575328827,17352.0092754364
philippines/family/F2A,2025-02-01,17167.0,17183.23288154602,17017.706160068512,17071.470423698425,17121.59782409668,17153.93488049507,17212.53088259697,17244.86793899536,17294.995339393616,17348.75960302353
philippines/family/F2A,2025-03-01,17167.0,17182.096620559692,16991.228961801527,17039.771850299836,17123.20521774292,17160.21465444565,17203.978586673737,17240.988023376463,17324.42139081955,17372.964279317857
philippines/family/F2A,2025-04-01,17167.0,17174.232660770416,17080.20768404007,17115.565779209137,17145.34105901718,17154.551290035248,17193.914031505585,17203.124262523652,17232.899542331696,17268.257637500763
philippines/family/F2A,2025-05-01,17167.0,17169.613514900208,17125.35214729309,17138.988824272157,17149.53035068512,17152.78496313095,17186.442066669464,17189.696679115295,17200.238205528258,17213.874882507323
philippines/family/F2A,2025-06-01,17167.0,17173.106652259827,17146.510444164276,17151.13776397705,17153.96252117157,17161.87723660469,17184.336067914963,17192.250783348085,17195.075540542603,17199.702860355377
philippines/family/F2A,2025-07-01,17410.0,17168.49494791031,17147.530689048766,17150.034497356413,17153.33580160141,17160.878009915352,17176.111885905266,17183.654094219208,17186.955398464204,17189.45920677185
philippines/family/F2A,2025-08-01,17410.0,17457.667316436768,17317.56020784378,17416.28965473175,17439.631995010375,17448.37196111679,17466.962671756744,17475.70263786316,17499.044978141785,17597.774425029755
philippines/family/F2A,2025-09-01,17410.0,17426.129362106323,17278.70102984309,17376.314609897137,17398.41396522522,17419.28716504574,17432.97155916691,17453.844758987427,17475.94411431551,17573.557694369556
philippines/family/F2A,2025-10-01,17928.0,17410.210741326213,17266.887324926258,17359.046195933224,17369.015676781535,17397.669507309794,17422.75197534263,17451.40580587089,17461.3752867192,17553.534157726168
philippines/family/F2A,2025-11-01,17928.0,18046.578285217285,17656.112181586028,17788.03258880377,17975.639205002786,18039.339061379433,18053.817509055138,18117.517365431784,18305.1239816308,18437.044388848542
philippines/family/F2A,2025-12-01,17928.0,17942.32050704956,17560.326648038626,17692.867221677305,17834.768177223206,17922.530720949173,17962.110293149948,18049.872836875915,18191.773792421816,18324.314366060495
philippines/family/F2A,2026-01-01,17928.0,17929.256938934326,17548.673812913894,17677.43593225479,17838.21337413788,17917.163247585297,17941.350630283356,18020.300503730774,18181.077945613863,18309.84006495476
philippines/family/F2A,2026-02-01,17928.0,17934.36731147766,17551.622570741176,17682.66566751003,17792.58541650772,17920.3429145813,17948.391708374023,18076.1492064476,18186.06895544529,18317.112052214146
philippines/family/F2A,2026-03-01,17928.0,17932.923074245453,17549.652452909948,17682.213288235664,17819.72773332596,17916.823897838593,17949.022250652313,18046.118415164947,18183.632860255242,18316.193695580958
philippines/family/F2A,2026-04-01,17928.0,17927.617601394653,17547.707916855812,17677.545789957047,17838.61855545044,17916.2924284935,17938.942774295807,18016.616647338866,18177.68941283226,18307.527285933495
philippines/family/F2A,2026-05-01,18110.0,17926.317417144775,17541.238034033777,17670.103758382797,17854.480784225463,17919.83300292492,17932.80183136463,17998.154050064088,18182.531075906754,18311.396800255774
philippines/family/F2A,2026-06-01,18263.0,18157.66067123413,17801.140485012533,17956.16515343189,18090.9509765625,18142.06980729103,18173.25153517723,18224.37036590576,18359.15618903637,18514.18085745573
philippines/family/F2A,2026-07-01,18263.0,18358.184188842773,18000.23834682703,18155.883427643777,18248.154611968996,18349.870332717896,18366.49804496765,18468.21376571655,18560.48495004177,18716.130030858516
philippines/family/F2B,2024-08-01,13443.0,13442.965365856886,13442.477395766973,13442.543211001157,13442.582146042585,13442.801373690367,13443.129358023405,13443.348585671187,13443.387520712615,13443.453335946799
philippines/family/F2B,2024-09-01,13443.0,13443.063899107277,13442.250447817147,13442.266175813973,13442.737798829377,13442.935081548989,13443.192716665566,13443.389999385177,13443.861622400582,13443.877350397408
philippines/family/F2B,2024-10-01,13443.0,13443.024603711441,13442.61701000817,13442.617231522872,13442.716404734925,13442.88516994007,13443.164037482813,13443.332802687957,13443.43197590001,13443.432197414711
philippines/family/F2B,2024-11-01,13443.0,13443.018817227334,13442.864868300408,13442.872431509943,13442.879698198289,13442.998420083895,13443.039214370772,13443.157936256379,13443.165202944725,13443.172766154259
philippines/family/F2B,2024-12-01,13443.0,13443.015862822533,13442.864251425863,13442.907168370486,13442.936698400974,13442.98519995017,13443.046525694896,13443.095027244091,13443.12455727458,13443.167474219203
philippines/family/F2B,2025-01-01,13443.0,13442.987847391516,13442.741150546819,13442.759946737438,13442.893467573076,13442.949813801795,13443.025880981237,13443.082227209956,13443.215748045594,13443.234544236213
philippines/family/F2B,2025-02-01,13443.0,13443.080116145313,13442.869901625812,13442.92937130183,13442.980994610489,13443.07291463064,13443.087317659985,13443.179237680137,13443.230860988795,13443.290330664813
