EB_level,final_action_dates,visa_bulletin_date,table_type,raw_value,status,visa_wait_time
EB3_OW,2018-08-01,2018-08-01 00:00:00,final_action,C,C,0.0
EB3,2018-08-01,2018-08-01 00:00:00,final_action,C,C,0.0
EB2,2018-08-01,2018-08-01 00:00:00,final_action,C,C,0.0
EB5_RC,2018-07-01,2018-07-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2018-07-01,2018-07-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2018-07-01,2018-07-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2018-07-01,2018-07-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2018-07-01,2018-07-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2018-07-01,2018-07-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2018-07-01,2018-07-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2018-07-01,2018-07-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2018-07-01,2018-07-01 00:00:00,final_action,C,C,0.0
EB5_RC,2018-07-01,2018-07-01 00:00:00,final_action,C,C,0.0
EB4_RW,2016-02-08,2018-07-01 00:00:00,final_action,08FEB16,F,2.3928815879534566
EB4,2016-02-08,2018-07-01 00:00:00,final_action,08FEB16,F,2.3928815879534566
EB3_OW,2018-07-01,2018-07-01 00:00:00,final_action,C,C,0.0
EB3,2018-07-01,2018-07-01 00:00:00,final_action,C,C,0.0
EB1,2018-07-01,2018-07-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2018-07-01,2018-07-01 00:00:00,final_action,C,C,0.0
EB2,2018-06-01,2018-06-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2018-06-01,2018-06-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2018-06-01,2018-06-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2018-06-01,2018-06-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2018-06-01,2018-06-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2018-06-01,2018-06-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2018-06-01,2018-06-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2018-06-01,2018-06-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2018-06-01,2018-06-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2018-06-01,2018-06-01 00:00:00,final_action,C,C,0.0
EB4_RW,2016-10-22,2018-06-01 00:00:00,final_action,22OCT16,F,1.6071184120465434
EB4,2016-10-22,2018-06-01 00:00:00,final_action,22OCT16,F,1.6071184120465434
EB3_OW,2018-06-01,2018-06-01 00:00:00,final_action,C,C,0.0
EB3,2018-06-01,2018-06-01 00:00:00,final_action,C,C,0.0
EB2,2018-06-01,2018-06-01 00:00:00,final_action,C,C,0.0
EB1,2018-06-01,2018-06-01 00:00:00,final_action,C,C,0.0
EB2,2018-05-01,2018-05-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2018-05-01,2018-05-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2018-05-01,2018-05-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2018-05-01,2018-05-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2018-05-01,2018-05-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2018-05-01,2018-05-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2018-05-01,2018-05-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2018-05-01,2018-05-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2018-05-01,2018-05-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2018-05-01,2018-05-01 00:00:00,final_action,C,C,0.0
EB4_RW,2016-10-22,2018-05-01 00:00:00,final_action,22OCT16,F,1.5222450376454484
EB4,2016-10-22,2018-05-01 00:00:00,final_action,22OCT16,F,1.5222450376454484
EB3_OW,2018-05-01,2018-05-01 00:00:00,final_action,C,C,0.0
EB3,2018-05-01,2018-05-01 00:00:00,final_action,C,C,0.0
EB2,2018-05-01,2018-05-01 00:00:00,final_action,C,C,0.0
EB1,2018-05-01,2018-05-01 00:00:00,final_action,C,C,0.0
EB1,2018-04-01,2018-04-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2018-04-01,2018-04-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2018-04-01,2018-04-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2018-04-01,2018-04-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2018-04-01,2018-04-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2018-04-01,2018-04-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2018-04-01,2018-04-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2018-04-01,2018-04-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,,2018-04-01 00:00:00,final_action,U,U,
EB5_RC,,2018-04-01 00:00:00,final_action,U,U,
EB5_NONRC,2018-04-01,2018-04-01 00:00:00,final_action,C,C,0.0
EB4,2016-08-08,2018-04-01 00:00:00,final_action,08AUG16,F,1.6454483230663928
EB3_OW,2018-04-01,2018-04-01 00:00:00,final_action,C,C,0.0
EB3,2018-04-01,2018-04-01 00:00:00,final_action,C,C,0.0
EB2,2018-04-01,2018-04-01 00:00:00,final_action,C,C,0.0
EB1,2018-04-01,2018-04-01 00:00:00,final_action,C,C,0.0
EB4,2018-03-01,2018-03-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2018-03-01,2018-03-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2018-03-01,2018-03-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2018-03-01,2018-03-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2018-03-01,2018-03-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2018-03-01,2018-03-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2018-03-01,2018-03-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2018-03-01,2018-03-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2018-03-01,2018-03-01 00:00:00,final_action,C,C,0.0
EB5_RC,2018-03-01,2018-03-01 00:00:00,final_action,C,C,0.0
EB4_RW,2016-07-01,2018-03-01 00:00:00,final_action,01JUL16,F,1.6646132785763177
EB4,2016-07-01,2018-03-01 00:00:00,final_action,01JUL16,F,1.6646132785763177
EB3_OW,2018-03-01,2018-03-01 00:00:00,final_action,C,C,0.0
EB3,2018-03-01,2018-03-01 00:00:00,final_action,C,C,0.0
EB2,2018-03-01,2018-03-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2018-03-01,2018-03-01 00:00:00,final_action,C,C,0.0
EB2,2018-02-01,2018-02-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2018-02-01,2018-02-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2018-02-01,2018-02-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2018-02-01,2018-02-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2018-02-01,2018-02-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2018-02-01,2018-02-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2018-02-01,2018-02-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2018-02-01,2018-02-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,,2018-02-01 00:00:00,final_action,U,U,
EB5_NONRC,2018-02-01,2018-02-01 00:00:00,final_action,C,C,0.0
EB4_RW,,2018-02-01 00:00:00,final_action,U,U,
EB4,2016-06-22,2018-02-01 00:00:00,final_action,22JUN16,F,1.6125941136208077
EB3_OW,2018-02-01,2018-02-01 00:00:00,final_action,C,C,0.0
EB3,2018-02-01,2018-02-01 00:00:00,final_action,C,C,0.0
EB2,2018-02-01,2018-02-01 00:00:00,final_action,C,C,0.0
EB1,2018-02-01,2018-02-01 00:00:00,final_action,C,C,0.0
EB1,2018-01-01,2018-01-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2018-01-01,2018-01-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2018-01-01,2018-01-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2018-01-01,2018-01-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2018-01-01,2018-01-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2018-01-01,2018-01-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2018-01-01,2018-01-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2018-01-01,2018-01-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2018-01-01,2018-01-01 00:00:00,final_action,C,C,0.0
EB5_RC,,2018-01-01 00:00:00,final_action,U,U,
EB5_NONRC,2018-01-01,2018-01-01 00:00:00,final_action,C,C,0.0
EB4_RW,,2018-01-01 00:00:00,final_action,U,U,
EB4,2016-06-01,2018-01-01 00:00:00,final_action,01JUN16,F,1.5852156057494866
EB3_OW,2018-01-01,2018-01-01 00:00:00,final_action,C,C,0.0
EB3,2018-01-01,2018-01-01 00:00:00,final_action,C,C,0.0
EB2,2018-01-01,2018-01-01 00:00:00,final_action,C,C,0.0
EB2,2017-12-01,2017-12-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-12-01,2017-12-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-12-01,2017-12-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-12-01,2017-12-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-12-01,2017-12-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-12-01,2017-12-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-12-01,2017-12-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-12-01,2017-12-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-12-01,2017-12-01 00:00:00,final_action,C,C,0.0
EB4_RW,2016-04-22,2017-12-01 00:00:00,final_action,22APR16,F,1.6098562628336757
EB4,2016-04-22,2017-12-01 00:00:00,final_action,22APR16,F,1.6098562628336757
EB3_OW,2017-12-01,2017-12-01 00:00:00,final_action,C,C,0.0
EB3,2017-12-01,2017-12-01 00:00:00,final_action,C,C,0.0
EB2,2017-12-01,2017-12-01 00:00:00,final_action,C,C,0.0
EB1,2017-12-01,2017-12-01 00:00:00,final_action,C,C,0.0
EB5_RC,2017-12-01,2017-12-01 00:00:00,final_action,C,C,0.0
EB5_RC,2017-11-01,2017-11-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-11-01,2017-11-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-11-01,2017-11-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-11-01,2017-11-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-11-01,2017-11-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-11-01,2017-11-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-11-01,2017-11-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-11-01,2017-11-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-11-01,2017-11-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-11-01,2017-11-01 00:00:00,final_action,C,C,0.0
EB4_RW,2016-04-01,2017-11-01 00:00:00,final_action,01APR16,F,1.5852156057494866
EB4,2016-04-01,2017-11-01 00:00:00,final_action,01APR16,F,1.5852156057494866
EB3_OW,2017-11-01,2017-11-01 00:00:00,final_action,C,C,0.0
EB3,2017-11-01,2017-11-01 00:00:00,final_action,C,C,0.0
EB2,2017-11-01,2017-11-01 00:00:00,final_action,C,C,0.0
EB1,2017-11-01,2017-11-01 00:00:00,final_action,C,C,0.0
EB5_RC,2017-10-01,2017-10-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-10-01,2017-10-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-10-01,2017-10-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-10-01,2017-10-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-10-01,2017-10-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-10-01,2017-10-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-10-01,2017-10-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-10-01,2017-10-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-10-01,2017-10-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-10-01,2017-10-01 00:00:00,final_action,C,C,0.0
EB4_RW,2016-03-01,2017-10-01 00:00:00,final_action,01MAR16,F,1.5852156057494866
EB4,2016-03-01,2017-10-01 00:00:00,final_action,01MAR16,F,1.5852156057494866
EB3_OW,2017-10-01,2017-10-01 00:00:00,final_action,C,C,0.0
EB3,2017-10-01,2017-10-01 00:00:00,final_action,C,C,0.0
EB2,2017-10-01,2017-10-01 00:00:00,final_action,C,C,0.0
EB1,2017-10-01,2017-10-01 00:00:00,final_action,C,C,0.0
EB5_RC,2017-09-01,2017-09-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-09-01,2017-09-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-09-01,2017-09-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-09-01,2017-09-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-09-01,2017-09-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-09-01,2017-09-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-09-01,2017-09-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-09-01,2017-09-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-09-01,2017-09-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-09-01,2017-09-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-10-22,2017-09-01 00:00:00,final_action,22OCT15,F,1.8617385352498288
EB4,2015-10-22,2017-09-01 00:00:00,final_action,22OCT15,F,1.8617385352498288
EB3_OW,2017-09-01,2017-09-01 00:00:00,final_action,C,C,0.0
EB3,2017-09-01,2017-09-01 00:00:00,final_action,C,C,0.0
EB2,2016-01-01,2017-09-01 00:00:00,final_action,01JAN16,F,1.6673511293634498
EB1,2017-09-01,2017-09-01 00:00:00,final_action,C,C,0.0
EB1,2017-08-01,2017-08-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-08-01,2017-08-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-08-01,2017-08-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-08-01,2017-08-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-08-01,2017-08-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-08-01,2017-08-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-08-01,2017-08-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-08-01,2017-08-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-08-01,2017-08-01 00:00:00,final_action,C,C,0.0
EB5_RC,2017-08-01,2017-08-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-09-15,2017-08-01 00:00:00,final_action,15SEP15,F,1.8781656399726214
EB4,2015-09-15,2017-08-01 00:00:00,final_action,15SEP15,F,1.8781656399726214
EB3_OW,2017-08-01,2017-08-01 00:00:00,final_action,C,C,0.0
EB3,2017-08-01,2017-08-01 00:00:00,final_action,C,C,0.0
EB2,2015-04-01,2017-08-01 00:00:00,final_action,01APR15,F,2.3353867214236823
EB5_NONRC,2017-08-01,2017-08-01 00:00:00,final_action,C,C,0.0
EB1,2017-07-01,2017-07-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-07-01,2017-07-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-07-01,2017-07-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-07-01,2017-07-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-07-01,2017-07-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-07-01,2017-07-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-07-01,2017-07-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-07-01,2017-07-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-07-01,2017-07-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-08-15,2017-07-01 00:00:00,final_action,15AUG15,F,1.8781656399726214
EB4,2015-08-15,2017-07-01 00:00:00,final_action,15AUG15,F,1.8781656399726214
EB3_OW,2017-06-08,2017-07-01 00:00:00,final_action,08JUN17,F,0.06297056810403832
EB3,2017-06-08,2017-07-01 00:00:00,final_action,08JUN17,F,0.06297056810403832
EB2,2017-07-01,2017-07-01 00:00:00,final_action,C,C,0.0
EB1,2017-07-01,2017-07-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-07-01,2017-07-01 00:00:00,final_action,C,C,0.0
EB1,2017-06-01,2017-06-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-06-01,2017-06-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-06-01,2017-06-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-06-01,2017-06-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-06-01,2017-06-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-06-01,2017-06-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-06-01,2017-06-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-06-01,2017-06-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2015-07-15,2017-06-01 00:00:00,final_action,15JUL15,F,1.8809034907597535
EB5_RC,2017-06-01,2017-06-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-06-01,2017-06-01 00:00:00,final_action,C,C,0.0
EB4,2015-07-15,2017-06-01 00:00:00,final_action,15JUL15,F,1.8809034907597535
EB3_OW,2017-04-15,2017-06-01 00:00:00,final_action,15APR17,F,0.12867898699520877
EB3,2017-04-15,2017-06-01 00:00:00,final_action,15APR17,F,0.12867898699520877
EB2,2017-06-01,2017-06-01 00:00:00,final_action,C,C,0.0
EB1,2017-06-01,2017-06-01 00:00:00,final_action,C,C,0.0
EB4,2017-05-01,2017-05-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-05-01,2017-05-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-05-01,2017-05-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-05-01,2017-05-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-05-01,2017-05-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-05-01,2017-05-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-05-01,2017-05-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-05-01,2017-05-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-05-01,2017-05-01 00:00:00,final_action,C,C,0.0
EB5_RC,,2017-05-01 00:00:00,final_action,U,U,
EB4_RW,,2017-05-01 00:00:00,final_action,U,U,
EB4,2015-07-15,2017-05-01 00:00:00,final_action,15JUL15,F,1.7960301163586585
EB3_OW,2017-03-15,2017-05-01 00:00:00,final_action,15MAR17,F,0.12867898699520877
EB3,2017-03-15,2017-05-01 00:00:00,final_action,15MAR17,F,0.12867898699520877
EB2,2017-05-01,2017-05-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-05-01,2017-05-01 00:00:00,final_action,C,C,0.0
EB2,2017-04-01,2017-04-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-04-01,2017-04-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-04-01,2017-04-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-04-01,2017-04-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-04-01,2017-04-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-04-01,2017-04-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-04-01,2017-04-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-04-01,2017-04-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-04-01,2017-04-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-04-01,2017-04-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-07-15,2017-04-01 00:00:00,final_action,15JUL15,F,1.7138945927446954
EB4,2015-07-15,2017-04-01 00:00:00,final_action,15JUL15,F,1.7138945927446954
EB3_OW,2017-02-15,2017-04-01 00:00:00,final_action,15FEB17,F,0.12320328542094455
EB3,2017-02-15,2017-04-01 00:00:00,final_action,15FEB17,F,0.12320328542094455
EB2,2017-04-01,2017-04-01 00:00:00,final_action,C,C,0.0
EB1,2017-04-01,2017-04-01 00:00:00,final_action,C,C,0.0
EB2,2017-03-01,2017-03-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-03-01,2017-03-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-03-01,2017-03-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-03-01,2017-03-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-03-01,2017-03-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-03-01,2017-03-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-03-01,2017-03-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-03-01,2017-03-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-03-01,2017-03-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-03-01,2017-03-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-07-15,2017-03-01 00:00:00,final_action,15JUL15,F,1.6290212183436004
EB4,2015-07-15,2017-03-01 00:00:00,final_action,15JUL15,F,1.6290212183436004
EB3_OW,2016-12-01,2017-03-01 00:00:00,final_action,01DEC16,F,0.2464065708418891
EB3,2016-12-01,2017-03-01 00:00:00,final_action,01DEC16,F,0.2464065708418891
EB2,2017-03-01,2017-03-01 00:00:00,final_action,C,C,0.0
EB1,2017-03-01,2017-03-01 00:00:00,final_action,C,C,0.0
EB1,2017-02-01,2017-02-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-02-01,2017-02-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-02-01,2017-02-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-02-01,2017-02-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2017-02-01,2017-02-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-02-01,2017-02-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-02-01,2017-02-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-02-01,2017-02-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2015-07-15,2017-02-01 00:00:00,final_action,15JUL15,F,1.5523613963039014
EB5_RC,2017-02-01,2017-02-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-02-01,2017-02-01 00:00:00,final_action,C,C,0.0
EB4,2015-07-15,2017-02-01 00:00:00,final_action,15JUL15,F,1.5523613963039014
EB3_OW,2016-10-01,2017-02-01 00:00:00,final_action,01OCT16,F,0.33675564681724846
EB3,2016-10-01,2017-02-01 00:00:00,final_action,01OCT16,F,0.33675564681724846
EB2,2017-02-01,2017-02-01 00:00:00,final_action,C,C,0.0
EB1,2017-02-01,2017-02-01 00:00:00,final_action,C,C,0.0
EB4,2017-01-01,2017-01-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2017-01-01,2017-01-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2017-01-01,2017-01-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-01-01,2017-01-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2017-01-01,2017-01-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2017-01-01,2017-01-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2017-01-01,2017-01-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2017-01-01,2017-01-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2017-01-01,2017-01-01 00:00:00,final_action,C,C,0.0
EB5_RC,2017-01-01,2017-01-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-07-15,2017-01-01 00:00:00,final_action,15JUL15,F,1.4674880219028064
EB4,2015-07-15,2017-01-01 00:00:00,final_action,15JUL15,F,1.4674880219028064
EB3_OW,2016-08-01,2017-01-01 00:00:00,final_action,01AUG16,F,0.4188911704312115
EB3,2016-08-01,2017-01-01 00:00:00,final_action,01AUG16,F,0.4188911704312115
EB2,2017-01-01,2017-01-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2017-01-01,2017-01-01 00:00:00,final_action,C,C,0.0
EB2,2016-12-01,2016-12-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2016-12-01,2016-12-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2016-12-01,2016-12-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2016-12-01,2016-12-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2016-12-01,2016-12-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2016-12-01,2016-12-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2016-12-01,2016-12-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2016-12-01,2016-12-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2016-12-01,2016-12-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2016-12-01,2016-12-01 00:00:00,final_action,C,C,0.0
EB4_RW,2015-07-15,2016-12-01 00:00:00,final_action,15JUL15,F,1.3826146475017111
EB4,2015-07-15,2016-12-01 00:00:00,final_action,15JUL15,F,1.3826146475017111
EB3_OW,2016-07-01,2016-12-01 00:00:00,final_action,01JUL16,F,0.4188911704312115
EB3,2016-07-01,2016-12-01 00:00:00,final_action,01JUL16,F,0.4188911704312115
EB2,2016-12-01,2016-12-01 00:00:00,final_action,C,C,0.0
EB1,2016-12-01,2016-12-01 00:00:00,final_action,C,C,0.0
EB1,2016-11-01,2016-11-01 00:00:00,dates_for_filing,C,C,0.0
EB5_RC,2016-11-01,2016-11-01 00:00:00,dates_for_filing,C,C,0.0
EB5_NONRC,2016-11-01,2016-11-01 00:00:00,dates_for_filing,C,C,0.0
EB4_RW,2016-11-01,2016-11-01 00:00:00,dates_for_filing,C,C,0.0
EB4,2016-11-01,2016-11-01 00:00:00,dates_for_filing,C,C,0.0
EB3_OW,2016-11-01,2016-11-01 00:00:00,dates_for_filing,C,C,0.0
EB3,2016-11-01,2016-11-01 00:00:00,dates_for_filing,C,C,0.0
EB2,2016-11-01,2016-11-01 00:00:00,dates_for_filing,C,C,0.0
EB1,2016-11-01,2016-11-01 00:00:00,final_action,C,C,0.0
EB5_RC,2016-11-01,2016-11-01 00:00:00,final_action,C,C,0.0
EB5_NONRC,2016-11-01,2016-11-01 00:00:00,final_action,C,C,0.0
EB4_RW,2016-11-01,2016-11-01 00:00:00,final_action,C,C,0.0
EB4,2016-11-01,2016-11-01 00:00:00,final_action,C,C,0.0
EB3_OW,2016-07-01,2016-11-01 00:00:00,final_action,01JUL16,F,0.33675564681724846
EB3,2016-07-01,2016-11-01 00:00:00,final_action,01JUL16,F,0.33675564681724846
EB2,2016-11-01,2016-11-01 00:00:00,final_action,C,C,0.0
EB1,2016-10-01,2016-10-01 00:00:00,dates_for_filing,C,C,0.0
