unique_id,ds,y,AutoBiTCN
china/family/F2A,2025-03-01,17167.0,17171.36469745636
china/family/F2A,2025-04-01,17167.0,17166.603675931692
china/family/F2A,2025-05-01,17167.0,17156.194625854492
china/family/F2A,2025-06-01,17167.0,17159.477380275726
china/family/F2A,2025-07-01,17410.0,17162.140367507935
china/family/F2A,2025-08-01,17410.0,17454.402908325195
china/family/F2A,2025-09-01,17410.0,17438.94082069397
china/family/F2A,2025-10-01,17928.0,17424.129452705383
china/family/F2A,2025-11-01,17928.0,18021.9164352417
china/family/F2A,2025-12-01,17928.0,17987.349208831787
china/family/F2A,2026-01-01,17928.0,17947.43208694458
china/family/F2A,2026-02-01,17928.0,17920.93972158432
china/family/F2A,2026-03-01,17928.0,17928.56261354685
china/family/F2A,2026-04-01,17928.0,17907.072620391846
china/family/F2A,2026-05-01,18110.0,17921.458907604218
china/family/F2A,2026-06-01,18263.0,18161.31360244751
china/family/F2A,2026-07-01,18263.0,18330.99444580078
china/family/F2B,2024-08-01,15096.0,15112.250345230103
china/family/F2B,2024-09-01,15096.0,15098.308420181274
china/family/F2B,2024-10-01,15096.0,15097.634141921997
china/family/F2B,2024-11-01,15096.0,15091.657492637634
china/family/F2B,2024-12-01,15096.0,15092.63297200203
china/family/F2B,2025-01-01,15117.0,15094.856822371483
china/family/F2B,2025-02-01,15117.0,15123.076808452606
china/family/F2B,2025-03-01,15117.0,15121.873961925507
china/family/F2B,2025-04-01,15178.0,15121.437616348267
china/family/F2B,2025-05-01,15178.0,15191.869597434998
china/family/F2B,2025-06-01,15240.0,15188.035639762878
china/family/F2B,2025-07-01,15263.0,15256.22869682312
china/family/F2B,2025-08-01,15263.0,15278.305375099182
china/family/F2B,2025-09-01,15263.0,15269.6231341362
china/family/F2B,2025-10-01,15301.0,15259.24469947815
china/family/F2B,2025-11-01,15310.0,15308.396436214447
china/family/F2B,2025-12-01,15310.0,15315.728908061981
china/family/F2B,2026-01-01,15310.0,15312.069512844086
china/family/F2B,2026-02-01,15310.0,15310.575254559517
china/family/F2B,2026-03-01,15310.0,15310.669365525246
china/family/F2B,2026-04-01,15482.0,15308.297624111176
china/family/F2B,2026-05-01,15482.0,15507.928813934326
china/family/F2B,2026-06-01,15605.0,15501.120624542236
china/family/F2B,2026-07-01,15666.0,15638.571300506592
china/family/F3,2024-08-01,12874.0,12898.289072036743
china/family/F3,2024-09-01,12874.0,12877.957457065582
china/family/F3,2024-10-01,12874.0,12872.53918325901
china/family/F3,2024-11-01,12888.0,12870.64649271965
china/family/F3,2024-12-01,12888.0,12887.298761248589
china/family/F3,2025-01-01,12965.0,12887.743389755487
china/family/F3,2025-02-01,12965.0,12982.384061813354
china/family/F3,2025-03-01,12965.0,12974.19008731842
china/family/F3,2025-04-01,13239.0,12973.049317359924
china/family/F3,2025-05-01,13239.0,13282.778072357178
china/family/F3,2025-06-01,13321.0,13269.806007385254
china/family/F3,2025-07-01,13361.0,13348.895086288452
china/family/F3,2025-08-01,13361.0,13380.180547714233
china/family/F3,2025-09-01,13361.0,13370.298745155334
china/family/F3,2025-10-01,13399.0,13351.135849952698
china/family/F3,2025-11-01,13399.0,13404.17927312851
china/family/F3,2025-12-01,13399.0,13401.571312189102
