run_id,model,country,category,table,sel_mase,sel_smape,sel_mae,sel_rmse,hold_mase,hold_smape,hold_mae,hold_rmse,hold_msis,hold_interval_score,hold_coverage,sel_mase1,hold_mase1,secs
20260704T100200-ea94a2a,xgboost,philippines,F1,FAD,0.14461717965849494,0.777225320405842,71.25591128894261,196.96492842969664,0.07259786300606966,0.2596085383813196,35.77048659324646,49.49752134049338,1.2306511597595777,606.3675842285156,1.0,1.0028692584484677,0.5034406369268716,54.9
20260704T100200-ea94a2a,lightgbm,philippines,F1,FAD,0.14192645273360158,0.7757111170412475,69.93013381550736,199.29228770624175,0.06056828107263644,0.2158294796938925,29.843259792696472,54.25862700619345,1.3740556418141756,677.0259740259753,1.0,0.9842100139366651,0.42001971873778843,34.3
20260704T100200-ea94a2a,catboost,philippines,F1,FAD,0.14703919740587554,0.7816027272789341,72.44929012647175,197.8242763222791,0.07703300128780183,0.27537457581618546,37.95577205313157,50.316179233194696,0.9876354527257852,486.6286589977026,1.0,1.0196650993575525,0.5341967604401398,21.9
20260704T100200-ea94a2a,xgboost,philippines,F2A,FAD,0.09976798175302855,0.387611114384284,52.34272786758417,143.5184814142456,0.1153446558011077,0.3422319069066728,60.514945010344185,119.57942911715509,1.719362156512471,902.0539844830831,0.9583333333333334,0.6938607264945177,0.8021924996892823,56.4
20260704T100200-ea94a2a,lightgbm,philippines,F2A,FAD,0.10167339024784877,0.3942478523685432,53.34239004946379,144.72578127314372,0.12211509675631768,0.362773357586517,64.06701995698752,119.67930749730974,1.7157276671541277,900.1471694500566,0.9583333333333334,0.7071123539129971,0.8492791801786129,34.6
20260704T100200-ea94a2a,catboost,philippines,F2A,FAD,0.10394406015303205,0.4015252093989611,54.533684639529135,145.04218136770672,0.12371632282195194,0.3672361255849996,64.90709448526104,122.08712957671241,1.687395956580488,885.2830919121328,0.9583333333333334,0.7229042807652397,0.8604152968130383,22.2
20260704T100200-ea94a2a,xgboost,philippines,F2B,FAD,0.09057525689078144,0.29417871256132827,30.239848460469926,86.9601544183735,0.10301464959718357,0.25090556132184194,34.3929181098938,45.42551058559564,0.785604713639496,262.2854000727336,0.9166666666666666,0.6720521510134179,0.7643502124555049,54.7
20260704T100200-ea94a2a,lightgbm,philippines,F2B,FAD,0.09162967115614695,0.3005713928051657,30.59187978440709,89.11042455230196,0.09522871318638618,0.2313914646228301,31.793471580371108,47.72877246861571,0.7914551950994183,264.2386672103821,0.9166666666666666,0.6798757156316513,0.7065799615928476,34.4
20260704T100200-ea94a2a,catboost,philippines,F2B,FAD,0.11047086369229107,0.36575848307698183,36.88228211574758,89.8314940588006,0.09520290371957825,0.23156104436803665,31.784854719741514,46.998168369565676,0.9432372286497107,314.91327583023303,1.0,0.8196739829094596,0.7063884599810366,20.5
20260704T100200-ea94a2a,xgboost,philippines,F3,FAD,0.14737992725365157,0.9423609212169183,55.88841063068027,229.88674005079577,0.14915441002161436,0.5276924048156274,56.56131788094839,72.03501486498719,0.9463566436653726,358.87091064453125,1.0,0.7762680053520418,0.7856144219535869,55.9
20260704T100200-ea94a2a,lightgbm,philippines,F3,FAD,0.13690866432356105,0.8667948256115107,51.91756973420249,230.33953549848712,0.1498032607381408,0.5292616017819374,56.807370623401084,74.80794428907821,0.8896315299937666,337.3600000000006,1.0,0.7211145896886699,0.7890319976090717,35.1
20260704T100200-ea94a2a,catboost,philippines,F3,FAD,0.17382633248618942,1.118119618954622,65.91723601337719,227.734304351378,0.14759311963875163,0.5218899275564018,55.969255992622266,73.34749016561321,1.0946340530241228,415.09965831674845,1.0,0.915564438870164,0.7773909155788398,21.3
20260704T100200-ea94a2a,xgboost,philippines,F4,FAD,0.08052053356540219,0.5296471943352828,33.19287343933469,99.1805766124429,0.14736019752071672,0.5412351735903775,60.74610002835592,75.30231419038054,1.0700869062892764,441.12051518758136,0.7916666666666666,0.7486905043754009,1.3701744849595625,54.8
20260704T100200-ea94a2a,lightgbm,philippines,F4,FAD,0.08213204678994414,0.547078967604311,33.85718541218802,100.10191479025639,0.1412079561293505,0.5185291662783166,58.20996966719796,73.97706476224919,1.055730554582974,435.2024152429155,0.8333333333333334,0.7636745661477927,1.3129701358775994,33.6
20260704T100200-ea94a2a,catboost,philippines,F4,FAD,0.08168737409747162,0.5413624906396517,33.673878574172846,97.83470922892832,0.14599882654895582,0.5357908892945462,60.1849038667217,68.65677203943612,0.7535716114015053,310.6438322891748,0.875,0.7595399410072526,1.357516278731187,20.2
