unique_id,ds,y,control-bitcn
india/employment/EB3_OW,2024-12-01,13826.0,13821.267591953278
india/employment/EB3_OW,2025-01-01,13849.0,13828.641046762466
india/employment/EB3_OW,2025-02-01,13863.0,13850.544579029083
india/employment/EB3_OW,2025-03-01,13911.0,13864.988149166107
india/employment/EB3_OW,2025-04-01,13970.0,13913.385924816132
india/employment/EB3_OW,2025-05-01,13984.0,13972.598971128464
india/employment/EB3_OW,2025-06-01,13984.0,13988.173753738403
india/employment/EB3_OW,2025-07-01,13991.0,13987.486476182938
india/employment/EB3_OW,2025-08-01,14021.0,13991.096573859453
india/employment/EB3_OW,2025-09-01,14021.0,14021.108678728342
india/employment/EB3_OW,2025-10-01,14113.0,14020.376503109932
india/employment/EB3_OW,2025-11-01,14113.0,14114.765251755714
india/employment/EB3_OW,2025-12-01,14144.0,14113.99717259407
india/employment/EB3_OW,2026-01-01,14198.0,14145.524376034737
india/employment/EB3_OW,2026-02-01,14198.0,14205.917883872986
india/employment/EB3_OW,2026-03-01,14198.0,14205.858885765076
india/employment/EB3_OW,2026-04-01,14198.0,14203.647203922272
india/employment/EB3_OW,2026-05-01,14198.0,14204.19741153717
india/employment/EB3_OW,2026-06-01,14228.0,14203.367413043976
india/employment/EB3_OW,2026-07-01,14245.0,14234.83137845993
india/employment/EB3_OW,2026-08-01,14245.0,14251.844552993774
india/employment/EB3_OW,2026-09-01,14245.0,14252.164988040924
india/family/F1,2024-10-01,14904.0,14904.532175958157
india/family/F1,2024-11-01,14904.0,14904.36353263259
india/family/F1,2024-12-01,14904.0,14904.3725925982
india/family/F1,2025-01-01,14935.0,14904.377452850342
india/family/F1,2025-02-01,14935.0,14935.349605709314
india/family/F1,2025-03-01,14935.0,14935.442294746637
india/family/F1,2025-04-01,15049.0,14935.309964239597
india/family/F1,2025-05-01,15049.0,15049.667403876781
india/family/F1,2025-06-01,15134.0,15049.40427839756
india/family/F1,2025-07-01,15171.0,15134.684265971184
india/family/F1,2025-08-01,15171.0,15171.491352707148
india/family/F1,2025-09-01,15171.0,15171.519833028316
india/family/F1,2025-10-01,15287.0,15171.528781473637
india/family/F1,2025-11-01,15287.0,15287.64351016283
india/family/F1,2025-12-01,15287.0,15287.586685657501
india/family/F1,2026-01-01,15287.0,15287.747058391571
india/family/F1,2026-02-01,15287.0,15287.627236127853
india/family/F1,2026-03-01,15287.0,15287.595211923122
india/family/F1,2026-04-01,15461.0,15287.595258891582
india/family/F1,2026-05-01,15584.0,15461.767677009106
india/family/F1,2026-06-01,15584.0,15584.754573047161
india/family/F1,2026-07-01,15737.0,15584.718433916569
india/family/F1,2026-08-01,16054.0,15738.128204703331
india/family/F1,2026-09-01,16457.0,16055.15006840229
india/family/F2A,2024-10-01,17127.0,17149.66246986389
india/family/F2A,2024-11-01,17167.0,17156.90245437622
india/family/F2A,2024-12-01,17167.0,17196.78715133667
india/family/F2A,2025-01-01,17167.0,17196.60857772827
india/family/F2A,2025-02-01,17167.0,17196.391666412354
india/family/F2A,2025-03-01,17167.0,17196.84001350403
india/family/F2A,2025-04-01,17167.0,17196.701765060425
india/family/F2A,2025-05-01,17167.0,17196.275205612183
india/family/F2A,2025-06-01,17167.0,17194.172538757324
india/family/F2A,2025-07-01,17410.0,17173.90934896469
india/family/F2A,2025-08-01,17410.0,17418.91757106781
india/family/F2A,2025-09-01,17410.0,17410.587250232697
india/family/F2A,2025-10-01,17928.0,17410.860139787197
india/family/F2A,2025-11-01,17928.0,17928.318041861057
india/family/F2A,2025-12-01,17928.0,17932.897824287415
india/family/F2A,2026-01-01,17928.0,17932.949113845825
india/family/F2A,2026-02-01,17928.0,17932.35414123535
india/family/F2A,2026-03-01,17928.0,17930.95482993126
india/family/F2A,2026-04-01,17928.0,17931.136357307434
india/family/F2A,2026-05-01,18110.0,17930.1778383255
india/family/F2A,2026-06-01,18263.0,18112.589111089706
india/family/F2A,2026-07-01,18263.0,18264.43428313732
india/family/F2A,2026-08-01,18830.0,18266.17539548874
india/family/F2A,2026-09-01,18861.0,18832.19192290306
india/family/F2B,2024-10-01,15096.0,15096.35560503602
india/family/F2B,2024-11-01,15096.0,15096.280645012856
india/family/F2B,2024-12-01,15096.0,15096.259517848492
india/family/F2B,2025-01-01,15117.0,15096.286935329437
india/family/F2B,2025-02-01,15117.0,15117.248835399747
india/family/F2B,2025-03-01,15117.0,15117.346898883581
india/family/F2B,2025-04-01,15178.0,15117.232422247529
india/family/F2B,2025-05-01,15178.0,15178.447780698538
india/family/F2B,2025-06-01,15240.0,15178.282890290022
india/family/F2B,2025-07-01,15263.0,15240.431360840797
india/family/F2B,2025-08-01,15263.0,15263.350400209427
india/family/F2B,2025-09-01,15263.0,15263.371775180101
india/family/F2B,2025-10-01,15301.0,15263.405384361744
india/family/F2B,2025-11-01,15310.0,15301.431994378567
india/family/F2B,2025-12-01,15310.0,15310.413521677256
india/family/F2B,2026-01-01,15310.0,15310.499532580376
india/family/F2B,2026-02-01,15310.0,15310.392447710037
india/family/F2B,2026-03-01,15310.0,15310.375883668661
india/family/F2B,2026-04-01,15482.0,15310.384331077337
india/family/F2B,2026-05-01,15482.0,15482.555797278881
india/family/F2B,2026-06-01,15605.0,15482.511567771435
india/family/F2B,2026-07-01,15666.0,15605.685742080212
india/family/F2B,2026-08-01,15706.0,15666.64546829462
india/family/F2B,2026-09-01,16304.0,15706.68356102705
india/family/F3,2024-10-01,12874.0,12874.505068600178
india/family/F3,2024-11-01,12888.0,12874.49469280243
india/family/F3,2024-12-01,12888.0,12888.42000925541
india/family/F3,2025-01-01,12965.0,12888.574033915997
india/family/F3,2025-02-01,12965.0,12965.436066448689
india/family/F3,2025-03-01,12965.0,12965.632018387318
india/family/F3,2025-04-01,13239.0,12965.531788349152
india/family/F3,2025-05-01,13239.0,13239.878101170063
india/family/F3,2025-06-01,13321.0,13239.722270011902
india/family/F3,2025-07-01,13361.0,13321.951192080975
india/family/F3,2025-08-01,13361.0,13361.859332740307
india/family/F3,2025-09-01,13361.0,13361.862575650215
india/family/F3,2025-10-01,13399.0,13361.844148516655
india/family/F3,2025-11-01,13399.0,13400.050406694412
india/family/F3,2025-12-01,13399.0,13399.65752530098
india/family/F3,2026-01-01,13399.0,13399.903675854206
india/family/F3,2026-02-01,13399.0,13399.829027175903
india/family/F3,2026-03-01,13399.0,13399.631686329842
india/family/F3,2026-04-01,13504.0,13399.984800696373
india/family/F3,2026-05-01,13559.0,13504.724455058575
india/family/F3,2026-06-01,13559.0,13559.877791285515
india/family/F3,2026-07-01,13619.0,13559.675510048866
india/family/F3,2026-08-01,13649.0,13619.815142393112
india/family/F3,2026-09-01,14539.0,13649.72803157568
india/family/F4,2024-10-01,11382.0,11344.148981064558
india/family/F4,2024-11-01,11389.0,11382.18440912664
india/family/F4,2024-12-01,11389.0,11389.132812187076
india/family/F4,2025-01-01,11420.0,11389.210468694568
india/family/F4,2025-02-01,11420.0,11420.157058030367
india/family/F4,2025-03-01,11420.0,11420.224332422018
india/family/F4,2025-04-01,11488.0,11420.168745324016
india/family/F4,2025-05-01,11488.0,11488.276996344328
india/family/F4,2025-06-01,11488.0,11488.213533356786
india/family/F4,2025-07-01,11511.0,11488.225829899311
india/family/F4,2025-08-01,11627.0,11511.291273206472
india/family/F4,2025-09-01,11627.0,11627.398533582687
india/family/F4,2025-10-01,11627.0,11627.372444987297
india/family/F4,2025-11-01,11627.0,11627.520436525345
india/family/F4,2025-12-01,11627.0,11627.321739345789
india/family/F4,2026-01-01,11627.0,11627.368240445852
india/family/F4,2026-02-01,11627.0,11627.312690764666
india/family/F4,2026-03-01,11627.0,11627.305475473404
india/family/F4,2026-04-01,11627.0,11627.268050462008
india/family/F4,2026-05-01,11627.0,11627.225185468793
india/family/F4,2026-06-01,11627.0,11627.39586815238
india/family/F4,2026-07-01,11627.0,11627.211799398065
india/family/F4,2026-08-01,11627.0,11627.344527691603
india/family/F4,2026-09-01,11627.0,11627.2762953341
mexico/employment/EB3,2024-10-01,17485.0,16799.12477874756
mexico/employment/EB3,2024-11-01,17485.0,17514.94769668579
mexico/employment/EB3,2024-12-01,17485.0,17513.580053329468
mexico/employment/EB3,2025-01-01,17501.0,17514.72158241272
mexico/employment/EB3,2025-02-01,17501.0,17527.937047958374
mexico/employment/EB3,2025-03-01,17501.0,17528.451761245728
mexico/employment/EB3,2025-04-01,17532.0,17515.92963409424
mexico/employment/EB3,2025-05-01,17532.0,17547.363572120667
mexico/employment/EB3,2025-06-01,17570.0,17538.75837802887
mexico/employment/EB3,2025-07-01,17622.0,17576.276029586792
mexico/employment/EB3,2025-08-01,17622.0,17629.631911754608
mexico/employment/EB3,2025-09-01,17622.0,17621.895911619067
mexico/employment/EB3,2025-10-01,17622.0,17622.929995954037
mexico/employment/EB3,2025-11-01,17622.0,17622.706942796707
mexico/employment/EB3,2025-12-01,17636.0,17623.301649212837
mexico/employment/EB3,2026-01-01,17643.0,17637.44561100006
mexico/employment/EB3,2026-02-01,17683.0,17643.57665258646
mexico/employment/EB3,2026-03-01,17805.0,17683.71577268839
mexico/employment/EB3,2026-04-01,18049.0,17803.690765619278
mexico/employment/EB3,2026-05-01,18049.0,18047.949773788452
mexico/employment/EB3,2026-06-01,18049.0,18049.140760451555
mexico/employment/EB3,2026-07-01,18110.0,18047.915581941605
mexico/employment/EB3,2026-08-01,18141.0,18110.11177673936
mexico/employment/EB3,2026-09-01,18141.0,18141.372076004744
mexico/employment/EB3_OW,2024-10-01,16771.0,16774.513428211212
mexico/employment/EB3_OW,2024-11-01,16771.0,16774.08973622322
mexico/employment/EB3_OW,2024-12-01,16771.0,16773.88697576523
mexico/employment/EB3_OW,2025-01-01,16778.0,16774.097002744675
mexico/employment/EB3_OW,2025-02-01,16778.0,16780.356613874435
mexico/employment/EB3_OW,2025-03-01,16833.0,16779.838648319244
mexico/employment/EB3_OW,2025-04-01,16943.0,16834.96355521679
mexico/employment/EB3_OW,2025-05-01,16943.0,16943.86052107811
mexico/employment/EB3_OW,2025-06-01,16974.0,16945.729845523834
mexico/employment/EB3_OW,2025-07-01,16990.0,16975.28125989437
mexico/employment/EB3_OW,2025-08-01,16990.0,16991.124326229095
mexico/employment/EB3_OW,2025-09-01,16990.0,16991.333447813988
mexico/employment/EB3_OW,2025-10-01,16997.0,16990.972574293613
mexico/employment/EB3_OW,2025-11-01,16997.0,16997.606285750866
mexico/employment/EB3_OW,2025-12-01,17014.0,16997.49076446891
mexico/employment/EB3_OW,2026-01-01,17045.0,17014.393181174994
mexico/employment/EB3_OW,2026-02-01,17045.0,17045.513672590256
mexico/employment/EB3_OW,2026-03-01,17106.0,17045.374111890793
mexico/employment/EB3_OW,2026-04-01,17106.0,17106.53628718853
mexico/employment/EB3_OW,2026-05-01,17198.0,17106.414229631424
mexico/employment/EB3_OW,2026-06-01,17198.0,17198.581739485264
mexico/employment/EB3_OW,2026-07-01,17226.0,17198.461911052465
mexico/employment/EB3_OW,2026-08-01,17257.0,17226.595142424107
mexico/employment/EB3_OW,2026-09-01,17257.0,17257.529466807842
mexico/employment/EB4,2024-10-01,16802.0,16803.667059659958
mexico/employment/EB4,2024-11-01,16802.0,16803.051308870316
mexico/employment/EB4,2024-12-01,16802.0,16802.642334878445
mexico/employment/EB4,2025-01-01,16802.0,16803.44632959366
mexico/employment/EB4,2025-02-01,16802.0,16802.977249860764
mexico/employment/EB4,2025-03-01,16283.0,16803.662316203117
mexico/employment/EB4,2025-04-01,16283.0,16284.167469501495
mexico/employment/EB4,2025-05-01,16283.0,16284.108607053757
mexico/employment/EB4,2025-06-01,16283.0,16283.344087004662
mexico/employment/EB4,2025-07-01,16283.0,16283.754992365837
mexico/employment/EB4,2025-08-01,16283.0,16285.29836177826
mexico/employment/EB4,2025-09-01,16283.0,16285.464677095413
mexico/employment/EB4,2025-10-01,16618.0,16285.217199325562
mexico/employment/EB4,2025-11-01,16618.0,16621.206869125366
mexico/employment/EB4,2025-12-01,16680.0,16620.61741232872
mexico/employment/EB4,2026-01-01,16802.0,16681.736973285675
mexico/employment/EB4,2026-02-01,16802.0,16804.344731092453
mexico/employment/EB4,2026-03-01,16997.0,16802.766726911068
mexico/employment/EB4,2026-04-01,17362.0,16999.437795877457
mexico/employment/EB4,2026-05-01,17362.0,17364.01109480858
mexico/employment/EB4,2026-06-01,17362.0,17364.219434022903
mexico/employment/EB4,2026-07-01,17424.0,17364.262916326523
mexico/employment/EB4,2026-08-01,17454.0,17425.422833919525
mexico/employment/EB4,2026-09-01,17515.0,17455.458857417107
mexico/employment/EB4_RW,2024-10-01,16802.0,16803.624673247337
mexico/employment/EB4_RW,2024-11-01,16802.0,16803.061883091927
mexico/employment/EB4_RW,2024-12-01,16802.0,16802.805701375008
mexico/employment/EB4_RW,2025-01-01,16802.0,16803.53661072254
mexico/employment/EB4_RW,2025-02-01,16802.0,16802.85711401701
mexico/employment/EB4_RW,2025-03-01,16283.0,16803.862762451172
mexico/employment/EB4_RW,2025-04-01,16283.0,16283.9247174263
mexico/employment/EB4_RW,2025-05-01,16283.0,16284.24765920639
mexico/employment/EB4_RW,2025-06-01,16283.0,16283.241056278348
mexico/employment/EB4_RW,2025-07-01,16283.0,16283.884494841099
mexico/employment/EB4_RW,2025-08-01,16283.0,16285.309923410416
mexico/employment/EB4_RW,2025-09-01,16283.0,16285.164397716522
mexico/employment/EB4_RW,2025-10-01,16283.0,16285.497068166733
mexico/employment/EB4_RW,2025-11-01,16283.0,16285.504634141922
mexico/employment/EB4_RW,2025-12-01,16680.0,16285.40782403946
mexico/employment/EB4_RW,2026-01-01,16802.0,16681.75414633751
mexico/employment/EB4_RW,2026-02-01,16802.0,16804.246712207794
mexico/employment/EB4_RW,2026-03-01,16997.0,16803.276120185852
mexico/employment/EB4_RW,2026-04-01,17362.0,16999.48744726181
mexico/employment/EB4_RW,2026-05-01,17362.0,17364.06512784958
mexico/employment/EB4_RW,2026-06-01,17362.0,17364.441036701202
mexico/employment/EB4_RW,2026-07-01,17424.0,17364.471039056778
mexico/employment/EB4_RW,2026-08-01,17454.0,17425.578484892845
mexico/employment/EB4_RW,2026-09-01,17515.0,17455.254880666733
mexico/family/F1,2024-10-01,10227.0,9989.961135685444
mexico/family/F1,2024-11-01,10918.0,10228.044838666916
mexico/family/F1,2024-12-01,10918.0,10920.191226482391
mexico/family/F1,2025-01-01,10918.0,10919.770146727562
mexico/family/F1,2025-02-01,10918.0,10920.222668886185
mexico/family/F1,2025-03-01,10918.0,10919.69540154934
mexico/family/F1,2025-04-01,10958.0,10919.659128904343
mexico/family/F1,2025-05-01,11069.0,10959.779119253159
mexico/family/F1,2025-06-01,11069.0,11070.381903290749
mexico/family/F1,2025-07-01,11069.0,11070.25081562996
mexico/family/F1,2025-08-01,11069.0,11070.51516520977
mexico/family/F1,2025-09-01,11069.0,11070.529020547867
mexico/family/F1,2025-10-01,11283.0,11070.637417674065
mexico/family/F1,2025-11-01,11283.0,11285.09862279892
mexico/family/F1,2025-12-01,11382.0,11284.621142625809
mexico/family/F1,2026-01-01,11566.0,11383.956352353096
mexico/family/F1,2026-02-01,11678.0,11567.605684161186
mexico/family/F1,2026-03-01,11678.0,11680.062758922577
mexico/family/F1,2026-04-01,11733.0,11680.008480072021
mexico/family/F1,2026-05-01,11914.0,11735.015480995178
mexico/family/F1,2026-06-01,11999.0,11916.359848022461
mexico/family/F1,2026-07-01,11999.0,12001.21904039383
mexico/family/F1,2026-08-01,12022.0,12001.255841493607
mexico/family/F1,2026-09-01,12053.0,12023.855977416039
mexico/family/F2A,2024-10-01,16868.0,16862.94065284729
mexico/family/F2A,2024-11-01,16906.0,16895.662479400635
mexico/family/F2A,2024-12-01,16906.0,16936.21914100647
mexico/family/F2A,2025-01-01,16936.0,16937.19445991516
mexico/family/F2A,2025-02-01,16936.0,16966.5096282959
mexico/family/F2A,2025-03-01,16936.0,16967.742752075195
mexico/family/F2A,2025-04-01,16936.0,16966.03218269348
mexico/family/F2A,2025-05-01,16936.0,16962.051191329956
mexico/family/F2A,2025-06-01,16936.0,16935.984731300734
mexico/family/F2A,2025-07-01,17198.0,16933.666704177856
mexico/family/F2A,2025-08-01,17198.0,17200.831984996796
mexico/family/F2A,2025-09-01,17198.0,17199.702495455742
mexico/family/F2A,2025-10-01,17563.0,17200.144869327545
mexico/family/F2A,2025-11-01,17563.0,17564.456434249878
mexico/family/F2A,2025-12-01,17563.0,17568.30325937271
mexico/family/F2A,2026-01-01,17563.0,17568.162756443024
mexico/family/F2A,2026-02-01,17563.0,17567.55221605301
mexico/family/F2A,2026-03-01,17563.0,17565.48302078247
mexico/family/F2A,2026-04-01,17563.0,17566.547798395157
mexico/family/F2A,2026-05-01,17744.0,17564.961369752884
mexico/family/F2A,2026-06-01,17897.0,17746.47676897049
mexico/family/F2A,2026-07-01,17897.0,17898.715413689613
mexico/family/F2A,2026-08-01,18465.0,17899.793346643448
mexico/family/F2A,2026-09-01,18496.0,18468.007877349854
mexico/family/F2B,2024-10-01,10972.0,10789.091100692749
mexico/family/F2B,2024-11-01,11139.0,10973.658383965492
mexico/family/F2B,2024-12-01,11139.0,11140.326658964157
mexico/family/F2B,2025-01-01,11139.0,11140.670536994934
mexico/family/F2B,2025-02-01,11139.0,11140.283092975616
mexico/family/F2B,2025-03-01,11139.0,11140.510645866394
mexico/family/F2B,2025-04-01,11323.0,11140.268887758255
mexico/family/F2B,2025-05-01,11323.0,11324.485875368118
mexico/family/F2B,2025-06-01,11323.0,11324.60994374752
mexico/family/F2B,2025-07-01,11688.0,11324.252614021301
mexico/family/F2B,2025-08-01,11688.0,11690.109444856644
mexico/family/F2B,2025-09-01,11778.0,11689.809195280075
mexico/family/F2B,2025-10-01,12036.0,11780.080728054047
mexico/family/F2B,2025-11-01,12036.0,12038.244629621506
mexico/family/F2B,2025-12-01,12188.0,12037.695801854134
mexico/family/F2B,2026-01-01,12372.0,12190.147432088852
mexico/family/F2B,2026-02-01,12464.0,12373.932048678398
mexico/family/F2B,2026-03-01,12464.0,12465.812616109848
mexico/family/F2B,2026-04-01,12464.0,12466.009805202484
mexico/family/F2B,2026-05-01,12464.0,12465.718186616898
mexico/family/F2B,2026-06-01,12464.0,12465.578496932983
mexico/family/F2B,2026-07-01,12464.0,12465.672830343246
mexico/family/F2B,2026-08-01,12464.0,12465.589362025261
mexico/family/F2B,2026-09-01,12464.0,12465.531620979309
mexico/family/F3,2024-10-01,9365.0,9191.997746050358
mexico/family/F3,2024-11-01,9426.0,9366.222623944283
mexico/family/F3,2024-12-01,9426.0,9427.055975198746
mexico/family/F3,2025-01-01,9457.0,9427.096568703651
mexico/family/F3,2025-02-01,9457.0,9457.851527452469
mexico/family/F3,2025-03-01,9457.0,9458.102245926857
mexico/family/F3,2025-04-01,9511.0,9457.82440149784
mexico/family/F3,2025-05-01,9511.0,9512.184084057808
mexico/family/F3,2025-06-01,9511.0,9511.988976359367
mexico/family/F3,2025-07-01,9528.0,9511.79800760746
mexico/family/F3,2025-08-01,9528.0,9529.003211140633
mexico/family/F3,2025-09-01,9528.0,9528.807842731476
mexico/family/F3,2025-10-01,9601.0,9528.983867764473
mexico/family/F3,2025-11-01,9617.0,9601.977563142776
mexico/family/F3,2025-12-01,9617.0,9617.879631876945
mexico/family/F3,2026-01-01,9617.0,9618.100501418114
mexico/family/F3,2026-02-01,9617.0,9617.864561021328
mexico/family/F3,2026-03-01,9617.0,9618.094155430794
mexico/family/F3,2026-04-01,9617.0,9617.866372942924
mexico/family/F3,2026-05-01,9617.0,9617.727232694626
mexico/family/F3,2026-06-01,9617.0,9617.954109668732
mexico/family/F3,2026-07-01,9648.0,9617.753487765789
mexico/family/F3,2026-08-01,9678.0,9649.05594778061
mexico/family/F3,2026-09-01,9678.0,9678.792650282383
mexico/family/F4,2024-10-01,9549.0,9535.441302388906
mexico/family/F4,2024-11-01,9556.0,9549.396507710218
mexico/family/F4,2024-12-01,9556.0,9556.537177622318
mexico/family/F4,2025-01-01,9556.0,9556.536730587482
mexico/family/F4,2025-02-01,9556.0,9556.462169796228
mexico/family/F4,2025-03-01,9556.0,9556.677864670753
mexico/family/F4,2025-04-01,9570.0,9556.534329652786
mexico/family/F4,2025-05-01,9570.0,9570.379474699497
mexico/family/F4,2025-06-01,9570.0,9570.339412808418
mexico/family/F4,2025-07-01,9570.0,9570.31155744195
mexico/family/F4,2025-08-01,9570.0,9570.25168249011
mexico/family/F4,2025-09-01,9570.0,9570.230332821608
mexico/family/F4,2025-10-01,9594.0,9570.303539544344
mexico/family/F4,2025-11-01,9594.0,9594.263912558556
mexico/family/F4,2025-12-01,9594.0,9594.259881854057
mexico/family/F4,2026-01-01,9594.0,9594.322583466768
mexico/family/F4,2026-02-01,9594.0,9594.239734366536
mexico/family/F4,2026-03-01,9594.0,9594.232681363821
mexico/family/F4,2026-04-01,9594.0,9594.199643522501
mexico/family/F4,2026-05-01,9594.0,9594.199990227818
mexico/family/F4,2026-06-01,9594.0,9594.209010094404
mexico/family/F4,2026-07-01,9594.0,9594.164340734482
mexico/family/F4,2026-08-01,9594.0,9594.25218063593
mexico/family/F4,2026-09-01,9594.0,9594.171910211444
philippines/employment/EB3,2024-10-01,17485.0,16799.12477874756
philippines/employment/EB3,2024-11-01,17485.0,17514.94769668579
philippines/employment/EB3,2024-12-01,17485.0,17513.580053329468
philippines/employment/EB3,2025-01-01,17501.0,17514.72158241272
philippines/employment/EB3,2025-02-01,17501.0,17527.937047958374
philippines/employment/EB3,2025-03-01,17501.0,17528.451761245728
philippines/employment/EB3,2025-04-01,17532.0,17515.92963409424
philippines/employment/EB3,2025-05-01,17532.0,17547.363572120667
philippines/employment/EB3,2025-06-01,17570.0,17538.75837802887
philippines/employment/EB3,2025-07-01,17570.0,17576.276029109955
philippines/employment/EB3,2025-08-01,17570.0,17570.748665750027
philippines/employment/EB3,2025-09-01,17570.0,17569.88362620771
philippines/employment/EB3,2025-10-01,17622.0,17570.802682459354
philippines/employment/EB3,2025-11-01,17622.0,17622.75903725624
philippines/employment/EB3,2025-12-01,17636.0,17623.270748972893
philippines/employment/EB3,2026-01-01,17643.0,17637.56840801239
philippines/employment/EB3,2026-02-01,17683.0,17643.546929717064
philippines/employment/EB3,2026-03-01,17744.0,17683.727088153362
philippines/employment/EB3,2026-04-01,17744.0,17742.66842007637
philippines/employment/EB3,2026-05-01,17744.0,17742.931938171387
philippines/employment/EB3,2026-06-01,17744.0,17746.679179906845
philippines/employment/EB3,2026-07-01,17744.0,17745.286001443863
philippines/employment/EB3,2026-08-01,17744.0,17746.36439538002
philippines/employment/EB3,2026-09-01,17744.0,17745.966393589973
philippines/employment/EB3_OW,2024-10-01,16771.0,16560.30872440338
philippines/employment/EB3_OW,2024-11-01,16771.0,16774.243898391724
philippines/employment/EB3_OW,2024-12-01,16771.0,16773.958834409714
philippines/employment/EB3_OW,2025-01-01,16778.0,16774.454523563385
philippines/employment/EB3_OW,2025-02-01,16778.0,16780.465812444687
philippines/employment/EB3_OW,2025-03-01,16816.0,16779.97084724903
philippines/employment/EB3_OW,2025-04-01,16943.0,16818.061611652374
philippines/employment/EB3_OW,2025-05-01,16943.0,16943.823364198208
philippines/employment/EB3_OW,2025-06-01,16974.0,16945.588750839233
philippines/employment/EB3_OW,2025-07-01,16990.0,16975.24648296833
philippines/employment/EB3_OW,2025-08-01,16990.0,16991.229614019394
philippines/employment/EB3_OW,2025-09-01,16990.0,16991.356013536453
philippines/employment/EB3_OW,2025-10-01,16997.0,16991.222010731697
philippines/employment/EB3_OW,2025-11-01,16997.0,16997.682984411716
philippines/employment/EB3_OW,2025-12-01,17014.0,16997.474734902382
philippines/employment/EB3_OW,2026-01-01,17045.0,17014.354473680258
philippines/employment/EB3_OW,2026-02-01,17045.0,17045.54191493988
philippines/employment/EB3_OW,2026-03-01,17106.0,17045.487296015024
philippines/employment/EB3_OW,2026-04-01,17106.0,17106.6788636446
philippines/employment/EB3_OW,2026-05-01,17106.0,17106.660698115826
philippines/employment/EB3_OW,2026-06-01,17106.0,17106.760017693043
philippines/employment/EB3_OW,2026-07-01,17136.0,17106.566436767578
philippines/employment/EB3_OW,2026-08-01,17136.0,17136.6656640172
philippines/employment/EB3_OW,2026-09-01,17136.0,17136.435493826866
philippines/family/F1,2024-10-01,13574.0,13574.01518226508
philippines/family/F1,2024-11-01,13574.0,13574.01518226508
philippines/family/F1,2024-12-01,13574.0,13574.01518226508
philippines/family/F1,2025-01-01,13581.0,13574.01518226508
philippines/family/F1,2025-02-01,13581.0,13581.015258459374
philippines/family/F1,2025-03-01,13581.0,13581.011723407544
philippines/family/F1,2025-04-01,13710.0,13581.018154267222
philippines/family/F1,2025-05-01,13710.0,13710.285213917494
philippines/family/F1,2025-06-01,13710.0,13710.221234038472
philippines/family/F1,2025-07-01,13710.0,13710.337310135365
philippines/family/F1,2025-08-01,13710.0,13710.243079140782
philippines/family/F1,2025-09-01,13710.0,13710.267960429192
philippines/family/F1,2025-10-01,13901.0,13710.235928729177
philippines/family/F1,2025-11-01,13901.0,13901.526951372623
philippines/family/F1,2025-12-01,13901.0,13901.369588136673
philippines/family/F1,2026-01-01,13939.0,13901.539847671986
philippines/family/F1,2026-02-01,13939.0,13939.553312063217
philippines/family/F1,2026-03-01,13939.0,13939.454452127218
philippines/family/F1,2026-04-01,14000.0,13939.582483947277
philippines/family/F1,2026-05-01,14000.0,14000.51401090622
philippines/family/F1,2026-06-01,14000.0,14000.414841532707
philippines/family/F1,2026-07-01,14000.0,14000.43373554945
philippines/family/F1,2026-08-01,14000.0,14000.486796617508
philippines/family/F1,2026-09-01,14000.0,14000.440592288971
philippines/family/F2A,2024-10-01,17127.0,17149.66246986389
philippines/family/F2A,2024-11-01,17167.0,17156.90245437622
philippines/family/F2A,2024-12-01,17167.0,17196.78715133667
philippines/family/F2A,2025-01-01,17167.0,17196.60857772827
philippines/family/F2A,2025-02-01,17167.0,17196.391666412354
philippines/family/F2A,2025-03-01,17167.0,17196.84001350403
philippines/family/F2A,2025-04-01,17167.0,17196.701765060425
philippines/family/F2A,2025-05-01,17167.0,17196.275205612183
philippines/family/F2A,2025-06-01,17167.0,17194.172538757324
philippines/family/F2A,2025-07-01,17410.0,17173.90934896469
philippines/family/F2A,2025-08-01,17410.0,17418.917572021484
philippines/family/F2A,2025-09-01,17410.0,17410.587250113487
philippines/family/F2A,2025-10-01,17928.0,17410.860139727592
philippines/family/F2A,2025-11-01,17928.0,17928.31804189086
philippines/family/F2A,2025-12-01,17928.0,17932.897824287415
philippines/family/F2A,2026-01-01,17928.0,17932.949113368988
philippines/family/F2A,2026-02-01,17928.0,17932.354142189026
philippines/family/F2A,2026-03-01,17928.0,17930.95482993126
philippines/family/F2A,2026-04-01,17928.0,17931.136357307434
philippines/family/F2A,2026-05-01,18110.0,17930.1778383255
philippines/family/F2A,2026-06-01,18263.0,18112.589110851288
philippines/family/F2A,2026-07-01,18263.0,18264.43428313732
philippines/family/F2A,2026-08-01,18830.0,18266.175395011902
philippines/family/F2A,2026-09-01,18861.0,18832.19192290306
philippines/family/F2B,2024-10-01,13443.0,13443.01518226508
philippines/family/F2B,2024-11-01,13443.0,13443.01518226508
philippines/family/F2B,2024-12-01,13443.0,13443.01518226508
philippines/family/F2B,2025-01-01,13443.0,13443.01518226508
philippines/family/F2B,2025-02-01,13443.0,13443.01518226508
philippines/family/F2B,2025-03-01,13443.0,13443.01518226508
philippines/family/F2B,2025-04-01,13535.0,13443.01518226508
philippines/family/F2B,2025-05-01,13552.0,13535.200539499521
philippines/family/F2B,2025-06-01,13552.0,13552.173870757222
philippines/family/F2B,2025-07-01,13619.0,13552.243765383959
philippines/family/F2B,2025-08-01,13619.0,13619.29135927558
philippines/family/F2B,2025-09-01,13635.0,13619.247722670436
