unique_id,ds,y,deepar-robust
india/employment/EB2,2024-08-01,13710.0,13686.432667732239
india/employment/EB2,2024-09-01,13710.0,13747.07512664795
india/employment/EB2,2024-10-01,13710.0,13691.386447906494
india/employment/EB2,2024-11-01,13710.0,13727.466842651367
india/employment/EB2,2024-12-01,13727.0,13706.030630350113
india/employment/EB2,2025-01-01,13788.0,13766.622116088867
india/employment/EB2,2025-02-01,13802.0,13807.45178604126
india/employment/EB2,2025-03-01,13849.0,13832.095472335815
india/employment/EB2,2025-04-01,13880.0,13874.7144947052
india/employment/EB2,2025-05-01,13880.0,13897.671087265015
india/employment/EB2,2025-06-01,13880.0,13888.4675283432
india/employment/EB2,2025-07-01,13880.0,13886.27201461792
india/employment/EB2,2025-08-01,13880.0,13869.461895942688
india/employment/EB2,2025-09-01,13880.0,13881.846194267273
india/employment/EB2,2025-10-01,13970.0,13882.874803304672
india/employment/EB2,2025-11-01,13970.0,14010.855796813965
india/employment/EB2,2025-12-01,14014.0,13983.686678886414
india/employment/EB2,2026-01-01,14075.0,14028.74266242981
india/employment/EB2,2026-02-01,14075.0,14112.006797790527
india/employment/EB2,2026-03-01,14137.0,14085.229704856873
india/employment/EB2,2026-04-01,14440.0,14169.039321899414
india/employment/EB2,2026-05-01,14440.0,14547.44873046875
india/employment/EB2,2026-06-01,14123.0,14498.370212554932
india/employment/EB3,2024-10-01,13819.0,13796.213739395142
india/employment/EB3,2024-11-01,13819.0,13798.985569000244
india/employment/EB3,2024-12-01,13826.0,13827.92269706726
india/employment/EB3,2025-01-01,13849.0,13791.185932159424
india/employment/EB3,2025-02-01,13863.0,13836.89294052124
india/employment/EB3,2025-03-01,13911.0,13876.842217445374
india/employment/EB3,2025-04-01,13970.0,13929.367403030396
india/employment/EB3,2025-05-01,13984.0,14022.923763275146
india/employment/EB3,2025-06-01,13984.0,13986.180302619934
india/employment/EB3,2025-07-01,13991.0,14013.828039169312
india/employment/EB3,2025-08-01,14021.0,13987.848519325256
india/employment/EB3,2025-09-01,14021.0,14032.396594047546
india/employment/EB3,2025-10-01,14113.0,14028.171046257019
india/employment/EB3,2025-11-01,14113.0,14138.30392074585
india/employment/EB3,2025-12-01,14144.0,14122.342804908752
india/employment/EB3,2026-01-01,14198.0,14160.108432769775
india/employment/EB3,2026-02-01,14198.0,14219.695932388306
india/employment/EB3,2026-03-01,14198.0,14211.758335113525
india/employment/EB3,2026-04-01,14198.0,14200.564726114273
india/employment/EB3,2026-05-01,14198.0,14199.924423456192
india/employment/EB3,2026-06-01,14228.0,14198.903057515621
india/employment/EB3,2026-07-01,14245.0,14238.566752433777
india/employment/EB3,2026-08-01,14245.0,14258.851749420166
india/employment/EB3,2026-09-01,14245.0,14253.12395477295
india/employment/EB3_OW,2024-10-01,13819.0,13802.881779670715
india/employment/EB3_OW,2024-11-01,13819.0,13811.114940166473
india/employment/EB3_OW,2024-12-01,13826.0,13835.306022644043
