unique_id,ds,y,deepar-robust
philippines/family/F4,2025-01-01,10713.0,10625.891233921051
philippines/family/F4,2025-02-01,10713.0,10762.593696594238
philippines/family/F4,2025-03-01,10880.0,10736.011138916016
philippines/family/F4,2025-04-01,10958.0,10967.220169067383
philippines/family/F4,2025-05-01,11109.0,11020.06795501709
philippines/family/F4,2025-06-01,11109.0,11188.467041015625
philippines/family/F4,2025-07-01,11323.0,11128.888977050781
philippines/family/F4,2025-08-01,11323.0,11409.91438293457
philippines/family/F4,2025-09-01,11323.0,11360.41544342041
philippines/family/F4,2025-10-01,11403.0,11322.084996700287
philippines/family/F4,2025-11-01,11403.0,11423.455974578857
philippines/family/F4,2025-12-01,11518.0,11405.926834344864
philippines/family/F4,2026-01-01,11525.0,11577.386260986328
philippines/family/F4,2026-02-01,11525.0,11538.578302383423
philippines/family/F4,2026-03-01,11566.0,11520.1376953125
philippines/family/F4,2026-04-01,11719.0,11581.551950454712
philippines/family/F4,2026-05-01,11883.0,11814.527626037598
philippines/family/F4,2026-06-01,11883.0,11972.389251708984
philippines/family/F4,2026-07-01,11900.0,11898.788620948792
philippines/family/F4,2026-08-01,11900.0,11879.946308135986
philippines/family/F4,2026-09-01,11921.0,11896.24341249466
