unique_id,ds,y,deepar-legacy
mexico/family/F1,2024-12-01,10918.0,10977.557
mexico/family/F1,2025-01-01,10918.0,11111.861
mexico/family/F1,2025-02-01,10918.0,10841.459
mexico/family/F1,2025-03-01,10918.0,10791.772
mexico/family/F1,2025-04-01,10958.0,10787.701
mexico/family/F1,2025-05-01,11069.0,11009.426
mexico/family/F1,2025-06-01,11069.0,11112.723
mexico/family/F1,2025-07-01,11069.0,11128.056
mexico/family/F1,2025-08-01,11069.0,11033.318
mexico/family/F1,2025-09-01,11069.0,11028.291
mexico/family/F1,2025-10-01,11283.0,11114.715
mexico/family/F1,2025-11-01,11283.0,11283.463
mexico/family/F1,2025-12-01,11382.0,11282.763
mexico/family/F1,2026-01-01,11566.0,11415.807
mexico/family/F1,2026-02-01,11678.0,11641.578
mexico/family/F1,2026-03-01,11678.0,11762.893
mexico/family/F1,2026-04-01,11733.0,11614.82
mexico/family/F1,2026-05-01,11914.0,11712.122
mexico/family/F1,2026-06-01,11999.0,11986.168
mexico/family/F1,2026-07-01,11999.0,12051.545
mexico/family/F1,2026-08-01,12022.0,11969.236
mexico/family/F1,2026-09-01,12053.0,12042.209
mexico/family/F2A,2024-10-01,16868.0,16864.68
mexico/family/F2A,2024-11-01,16906.0,16842.031
mexico/family/F2A,2024-12-01,16906.0,16999.838
mexico/family/F2A,2025-01-01,16936.0,16980.645
mexico/family/F2A,2025-02-01,16936.0,16952.473
mexico/family/F2A,2025-03-01,16936.0,16972.174
mexico/family/F2A,2025-04-01,16936.0,16947.703
mexico/family/F2A,2025-05-01,16936.0,17003.055
mexico/family/F2A,2025-06-01,16936.0,16933.57
mexico/family/F2A,2025-07-01,17198.0,16954.605
mexico/family/F2A,2025-08-01,17198.0,17195.992
mexico/family/F2A,2025-09-01,17198.0,17242.389
mexico/family/F2A,2025-10-01,17563.0,17190.04
mexico/family/F2A,2025-11-01,17563.0,17663.053
mexico/family/F2A,2025-12-01,17563.0,17603.396
mexico/family/F2A,2026-01-01,17563.0,17589.617
mexico/family/F2A,2026-02-01,17563.0,17586.94
mexico/family/F2A,2026-03-01,17563.0,17627.645
mexico/family/F2A,2026-04-01,17563.0,17627.57
mexico/family/F2A,2026-05-01,17744.0,17595.082
mexico/family/F2A,2026-06-01,17897.0,17825.36
mexico/family/F2A,2026-07-01,17897.0,18021.408
mexico/family/F2A,2026-08-01,18465.0,17923.494
mexico/family/F2A,2026-09-01,18496.0,18673.625
mexico/family/F2B,2024-10-01,10972.0,10772.86
mexico/family/F2B,2024-11-01,11139.0,10971.0205
mexico/family/F2B,2024-12-01,11139.0,11238.545
mexico/family/F2B,2025-01-01,11139.0,11124.993
mexico/family/F2B,2025-02-01,11139.0,11138.229
mexico/family/F2B,2025-03-01,11139.0,11132.73
mexico/family/F2B,2025-04-01,11323.0,11184.553
mexico/family/F2B,2025-05-01,11323.0,11377.004
mexico/family/F2B,2025-06-01,11323.0,11417.707
mexico/family/F2B,2025-07-01,11688.0,11275.295
mexico/family/F2B,2025-08-01,11688.0,11795.665
mexico/family/F2B,2025-09-01,11778.0,11802.624
mexico/family/F2B,2025-10-01,12036.0,11808.233
mexico/family/F2B,2025-11-01,12036.0,12051.721
mexico/family/F2B,2025-12-01,12188.0,12056.015
mexico/family/F2B,2026-01-01,12372.0,12131.039
mexico/family/F2B,2026-02-01,12464.0,12379.456
mexico/family/F2B,2026-03-01,12464.0,12409.386
mexico/family/F2B,2026-04-01,12464.0,12122.101
mexico/family/F2B,2026-05-01,12464.0,12176.972
mexico/family/F2B,2026-06-01,12464.0,12386.327
mexico/family/F2B,2026-07-01,12464.0,12522.604
mexico/family/F2B,2026-08-01,12464.0,12445.842
mexico/family/F2B,2026-09-01,12464.0,12485.961
mexico/family/F3,2024-10-01,9365.0,9243.712
mexico/family/F3,2024-11-01,9426.0,9328.544
mexico/family/F3,2024-12-01,9426.0,9428.871
mexico/family/F3,2025-01-01,9457.0,9394.982
mexico/family/F3,2025-02-01,9457.0,9492.207
mexico/family/F3,2025-03-01,9457.0,9434.43
mexico/family/F3,2025-04-01,9511.0,9444.619
mexico/family/F3,2025-05-01,9511.0,9500.645
mexico/family/F3,2025-06-01,9511.0,9507.01
mexico/family/F3,2025-07-01,9528.0,9496.051
mexico/family/F3,2025-08-01,9528.0,9539.0625
mexico/family/F3,2025-09-01,9528.0,9539.416
mexico/family/F3,2025-10-01,9601.0,9551.639
mexico/family/F3,2025-11-01,9617.0,9665.754
mexico/family/F3,2025-12-01,9617.0,9579.182
mexico/family/F3,2026-01-01,9617.0,9659.172
mexico/family/F3,2026-02-01,9617.0,9570.602
mexico/family/F3,2026-03-01,9617.0,9631.048
mexico/family/F3,2026-04-01,9617.0,9645.122
mexico/family/F3,2026-05-01,9617.0,9626.447
mexico/family/F3,2026-06-01,9617.0,9650.676
mexico/family/F3,2026-07-01,9648.0,9653.836
mexico/family/F3,2026-08-01,9678.0,9668.646
mexico/family/F3,2026-09-01,9678.0,9707.748
mexico/family/F4,2024-10-01,9549.0,9554.119
mexico/family/F4,2024-11-01,9556.0,9567.18
mexico/family/F4,2024-12-01,9556.0,9567.422
mexico/family/F4,2025-01-01,9556.0,9563.658
mexico/family/F4,2025-02-01,9556.0,9562.786
mexico/family/F4,2025-03-01,9556.0,9579.129
mexico/family/F4,2025-04-01,9570.0,9566.6455
mexico/family/F4,2025-05-01,9570.0,9578.201
mexico/family/F4,2025-06-01,9570.0,9579.865
mexico/family/F4,2025-07-01,9570.0,9578.535
mexico/family/F4,2025-08-01,9570.0,9573.299
mexico/family/F4,2025-09-01,9570.0,9577.979
mexico/family/F4,2025-10-01,9594.0,9561.814
mexico/family/F4,2025-11-01,9594.0,9586.338
mexico/family/F4,2025-12-01,9594.0,9605.561
mexico/family/F4,2026-01-01,9594.0,9590.928
mexico/family/F4,2026-02-01,9594.0,9597.255
mexico/family/F4,2026-03-01,9594.0,9595.656
mexico/family/F4,2026-04-01,9594.0,9596.235
mexico/family/F4,2026-05-01,9594.0,9592.883
mexico/family/F4,2026-06-01,9594.0,9595.844
mexico/family/F4,2026-07-01,9594.0,9600.726
mexico/family/F4,2026-08-01,9594.0,9599.896
mexico/family/F4,2026-09-01,9594.0,9598.344
philippines/employment/EB3,2024-10-01,17485.0,16918.24
philippines/employment/EB3,2024-11-01,17485.0,17544.363
philippines/employment/EB3,2024-12-01,17485.0,17614.207
philippines/employment/EB3,2025-01-01,17501.0,17549.863
philippines/employment/EB3,2025-02-01,17501.0,17514.367
philippines/employment/EB3,2025-03-01,17501.0,17453.367
philippines/employment/EB3,2025-04-01,17532.0,17409.604
philippines/employment/EB3,2025-05-01,17532.0,17497.906
philippines/employment/EB3,2025-06-01,17570.0,17542.229
philippines/employment/EB3,2025-07-01,17570.0,17593.254
philippines/employment/EB3,2025-08-01,17570.0,17575.54
philippines/employment/EB3,2025-09-01,17570.0,17559.562
philippines/employment/EB3,2025-10-01,17622.0,17594.213
philippines/employment/EB3,2025-11-01,17622.0,17647.625
philippines/employment/EB3,2025-12-01,17636.0,17622.703
philippines/employment/EB3,2026-01-01,17643.0,17653.156
philippines/employment/EB3,2026-02-01,17683.0,17674.453
philippines/employment/EB3,2026-03-01,17744.0,17692.348
philippines/employment/EB3,2026-04-01,17744.0,17777.188
philippines/employment/EB3,2026-05-01,17744.0,17726.613
philippines/employment/EB3,2026-06-01,17744.0,17710.508
philippines/employment/EB3,2026-07-01,17744.0,17769.33
philippines/employment/EB3,2026-08-01,17744.0,17752.385
philippines/employment/EB3,2026-09-01,17744.0,17759.926
philippines/employment/EB3_OW,2024-10-01,16771.0,16573.639
philippines/employment/EB3_OW,2024-11-01,16771.0,16805.771
philippines/employment/EB3_OW,2024-12-01,16771.0,16778.727
philippines/employment/EB3_OW,2025-01-01,16778.0,16762.045
philippines/employment/EB3_OW,2025-02-01,16778.0,16770.846
philippines/employment/EB3_OW,2025-03-01,16816.0,16777.246
philippines/employment/EB3_OW,2025-04-01,16943.0,16833.008
philippines/employment/EB3_OW,2025-05-01,16943.0,16966.79
philippines/employment/EB3_OW,2025-06-01,16974.0,16959.867
philippines/employment/EB3_OW,2025-07-01,16990.0,16987.914
philippines/employment/EB3_OW,2025-08-01,16990.0,16979.045
philippines/employment/EB3_OW,2025-09-01,16990.0,16994.066
philippines/employment/EB3_OW,2025-10-01,16997.0,16993.852
philippines/employment/EB3_OW,2025-11-01,16997.0,17009.283
philippines/employment/EB3_OW,2025-12-01,17014.0,16988.23
philippines/employment/EB3_OW,2026-01-01,17045.0,17013.281
philippines/employment/EB3_OW,2026-02-01,17045.0,17045.404
philippines/employment/EB3_OW,2026-03-01,17106.0,17051.637
philippines/employment/EB3_OW,2026-04-01,17106.0,17139.197
philippines/employment/EB3_OW,2026-05-01,17106.0,17132.562
philippines/employment/EB3_OW,2026-06-01,17106.0,17116.195
philippines/employment/EB3_OW,2026-07-01,17136.0,17111.713
philippines/employment/EB3_OW,2026-08-01,17136.0,17143.543
philippines/employment/EB3_OW,2026-09-01,17136.0,17127.488
philippines/family/F2A,2024-10-01,17127.0,17025.715
philippines/family/F2A,2024-11-01,17167.0,17085.617
philippines/family/F2A,2024-12-01,17167.0,17123.07
philippines/family/F2A,2025-01-01,17167.0,17177.209
philippines/family/F2A,2025-02-01,17167.0,17163.973
philippines/family/F2A,2025-03-01,17167.0,17181.777
philippines/family/F2A,2025-04-01,17167.0,17204.902
philippines/family/F2A,2025-05-01,17167.0,17200.031
philippines/family/F2A,2025-06-01,17167.0,17187.172
philippines/family/F2A,2025-07-01,17410.0,17219.559
philippines/family/F2A,2025-08-01,17410.0,17445.64
philippines/family/F2A,2025-09-01,17410.0,17417.723
philippines/family/F2A,2025-10-01,17928.0,17399.875
philippines/family/F2A,2025-11-01,17928.0,17982.203
philippines/family/F2A,2025-12-01,17928.0,17978.39
philippines/family/F2A,2026-01-01,17928.0,17978.904
philippines/family/F2A,2026-02-01,17928.0,17917.406
philippines/family/F2A,2026-03-01,17928.0,17985.049
philippines/family/F2A,2026-04-01,17928.0,17847.402
philippines/family/F2A,2026-05-01,18110.0,17947.252
philippines/family/F2A,2026-06-01,18263.0,18194.062
philippines/family/F2A,2026-07-01,18263.0,18333.78
philippines/family/F2A,2026-08-01,18830.0,18286.322
philippines/family/F2A,2026-09-01,18861.0,18997.965
philippines/family/F3,2024-10-01,10112.0,10144.77
philippines/family/F3,2024-11-01,10112.0,10126.18
philippines/family/F3,2024-12-01,10112.0,10116.848
philippines/family/F3,2025-01-01,10173.0,10114.709
philippines/family/F3,2025-02-01,10173.0,10180.3
philippines/family/F3,2025-03-01,10248.0,10184.902
philippines/family/F3,2025-04-01,10307.0,10266.004
philippines/family/F3,2025-05-01,10491.0,10335.822
philippines/family/F3,2025-06-01,10491.0,10488.506
philippines/family/F3,2025-07-01,10561.0,10539.273
philippines/family/F3,2025-08-01,10561.0,10562.466
philippines/family/F3,2025-09-01,10713.0,10598.867
philippines/family/F3,2025-10-01,10857.0,10668.74
philippines/family/F3,2025-11-01,10857.0,10859.214
philippines/family/F3,2025-12-01,10897.0,10929.6045
philippines/family/F3,2026-01-01,11017.0,10919.768
philippines/family/F3,2026-02-01,11017.0,11042.451
philippines/family/F3,2026-03-01,11017.0,11062.035
philippines/family/F3,2026-04-01,11139.0,11017.705
philippines/family/F3,2026-05-01,11283.0,11191.997
philippines/family/F3,2026-06-01,11283.0,11318.2
philippines/family/F3,2026-07-01,11375.0,11324.528
philippines/family/F3,2026-08-01,11375.0,11401.082
philippines/family/F3,2026-09-01,11375.0,11374.328
